"timestep","pft","prop_agents"
204,"diatom_prop",19.6405648267009
205,"diatom_prop",18.9155107187894
206,"diatom_prop",19.573400250941
207,"diatom_prop",19.5273631840796
208,"diatom_prop",19.6078431372549
209,"diatom_prop",19.5092024539877
210,"diatom_prop",19.3430656934307
211,"diatom_prop",19.4711538461538
212,"diatom_prop",19.3045563549161
213,"diatom_prop",19.0647482014388
214,"diatom_prop",19.2814371257485
215,"diatom_prop",18.7721369539551
216,"diatom_prop",18.7721369539551
217,"diatom_prop",18.9252336448598
218,"diatom_prop",18.6558516801854
219,"diatom_prop",18.9003436426117
220,"diatom_prop",18.7287173666288
221,"diatom_prop",18.7782805429864
222,"diatom_prop",19.0315315315315
223,"diatom_prop",19.1657271702368
224,"diatom_prop",18.7219730941704
225,"diatom_prop",18.2119205298013
226,"diatom_prop",17.7826564215148
227,"diatom_prop",17.9824561403509
228,"diatom_prop",18.2403433476395
229,"diatom_prop",18.2682154171067
230,"diatom_prop",18.0379746835443
231,"diatom_prop",18.1721572794899
232,"diatom_prop",17.9540709812109
233,"diatom_prop",18.0773249738767
234,"diatom_prop",17.7638453500522
235,"diatom_prop",17.585848074922
236,"diatom_prop",17.7685950413223
237,"diatom_prop",17.8936605316973
238,"diatom_prop",17.6171079429735
239,"diatom_prop",17.7009155645982
240,"diatom_prop",17.7484787018256
241,"diatom_prop",17.8427419354839
242,"diatom_prop",18.0161943319838
243,"diatom_prop",17.3387096774194
244,"diatom_prop",17.5824175824176
245,"diatom_prop",17.5879396984925
246,"diatom_prop",17.7
247,"diatom_prop",17.8356713426854
248,"diatom_prop",17.7177177177177
249,"diatom_prop",17.5050301810865
250,"diatom_prop",17.2690763052209
251,"diatom_prop",17.2901921132457
252,"diatom_prop",17.1686746987952
253,"diatom_prop",17.0191339375629
254,"diatom_prop",17.1198388721047
255,"diatom_prop",16.8844221105528
256,"diatom_prop",16.6498486377397
257,"diatom_prop",16.3654618473896
258,"diatom_prop",16.4314516129032
259,"diatom_prop",16.4658634538153
260,"diatom_prop",16.3120567375887
261,"diatom_prop",16.5656565656566
262,"diatom_prop",16.5489404641776
263,"diatom_prop",16.2977867203219
264,"diatom_prop",16.1094224924012
265,"diatom_prop",15.9959758551308
266,"diatom_prop",16.3983903420523
267,"diatom_prop",16.2977867203219
268,"diatom_prop",16.1421319796954
269,"diatom_prop",16.4149043303122
270,"diatom_prop",16.3617886178862
271,"diatom_prop",16.1290322580645
272,"diatom_prop",16.1616161616162
273,"diatom_prop",16.0606060606061
274,"diatom_prop",16.0320641282565
275,"diatom_prop",15.9959758551308
276,"diatom_prop",15.9638554216867
277,"diatom_prop",15.9274193548387
278,"diatom_prop",16.1290322580645
279,"diatom_prop",16.1322645290581
280,"diatom_prop",16.4314516129032
281,"diatom_prop",16.5146909827761
282,"diatom_prop",16.243654822335
283,"diatom_prop",16.2079510703364
284,"diatom_prop",15.9509202453988
285,"diatom_prop",16.6150670794634
286,"diatom_prop",16.4778578784758
287,"diatom_prop",16.3900414937759
288,"diatom_prop",16.5979381443299
289,"diatom_prop",16.5637860082305
290,"diatom_prop",16.4086687306502
291,"diatom_prop",16.6837256908905
292,"diatom_prop",16.7689161554192
293,"diatom_prop",16.8016194331984
294,"diatom_prop",16.633064516129
295,"diatom_prop",16.7173252279635
296,"diatom_prop",16.6160081053698
297,"diatom_prop",16.4439876670092
298,"diatom_prop",16.5118679050568
299,"diatom_prop",16.1356628982528
300,"diatom_prop",15.979381443299
301,"diatom_prop",16.2839248434238
302,"diatom_prop",16.0416666666667
303,"diatom_prop",16.2330905306972
304,"diatom_prop",16.2133891213389
305,"diatom_prop",16.2986330178759
306,"diatom_prop",16.2962962962963
307,"diatom_prop",15.987460815047
308,"diatom_prop",16.1594963273872
309,"diatom_prop",16.2986330178759
310,"diatom_prop",16.3329820864067
311,"diatom_prop",16.403785488959
312,"diatom_prop",16.3865546218487
313,"diatom_prop",16.2447257383966
314,"diatom_prop",16.365568544102
315,"diatom_prop",16.4339419978518
316,"diatom_prop",16.0980810234542
317,"diatom_prop",16.5957446808511
318,"diatom_prop",16.6843783209352
319,"diatom_prop",16.4004259850905
320,"diatom_prop",16.0846560846561
321,"diatom_prop",16.0599571734475
322,"diatom_prop",16.1843515541265
323,"diatom_prop",16.025641025641
324,"diatom_prop",16.254036598493
325,"diatom_prop",15.8576051779935
326,"diatom_prop",15.943600867679
327,"diatom_prop",16.1780673181325
328,"diatom_prop",16.1430119176598
329,"diatom_prop",15.8179848320693
330,"diatom_prop",16.0616061606161
331,"diatom_prop",16.1073825503356
332,"diatom_prop",15.9014557670773
333,"diatom_prop",16.0090191657272
334,"diatom_prop",15.8910329171396
335,"diatom_prop",15.9863945578231
336,"diatom_prop",15.7354618015964
337,"diatom_prop",16.0775370581528
338,"diatom_prop",16.2100456621005
339,"diatom_prop",15.9953970080552
340,"diatom_prop",15.8620689655172
341,"diatom_prop",15.8314350797267
342,"diatom_prop",15.8134243458476
343,"diatom_prop",15.765247410817
344,"diatom_prop",15.5373831775701
345,"diatom_prop",15.5813953488372
346,"diatom_prop",15.5373831775701
347,"diatom_prop",15.6839622641509
348,"diatom_prop",15.702479338843
349,"diatom_prop",15.6470588235294
350,"diatom_prop",15.9763313609467
351,"diatom_prop",16.2097735399285
352,"diatom_prop",15.9663865546218
353,"diatom_prop",15.9613059250302
354,"diatom_prop",16.1212121212121
355,"diatom_prop",16.0714285714286
356,"diatom_prop",15.9334126040428
357,"diatom_prop",16.0142348754448
358,"diatom_prop",16.0287081339713
359,"diatom_prop",16.1835748792271
360,"diatom_prop",16.4634146341463
361,"diatom_prop",16.0779537149817
362,"diatom_prop",16.1764705882353
363,"diatom_prop",16.2128712871287
364,"diatom_prop",15.6211562115621
365,"diatom_prop",16.2128712871287
366,"diatom_prop",16.0847880299252
367,"diatom_prop",16.2531017369727
368,"diatom_prop",16.3727959697733
369,"diatom_prop",16.5621079046424
370,"diatom_prop",16.5829145728643
371,"diatom_prop",16.2673392181589
372,"diatom_prop",16.2673392181589
373,"diatom_prop",16.2264150943396
374,"diatom_prop",16.0353535353535
375,"diatom_prop",15.8365261813538
376,"diatom_prop",15.9235668789809
377,"diatom_prop",16.2162162162162
378,"diatom_prop",16.015625
379,"diatom_prop",16.3424124513619
380,"diatom_prop",16.1668839634941
381,"diatom_prop",16.1917098445596
382,"diatom_prop",16.3636363636364
383,"diatom_prop",16.3636363636364
384,"diatom_prop",16.40625
385,"diatom_prop",16.2729658792651
386,"diatom_prop",16.5343915343915
387,"diatom_prop",16.4473684210526
388,"diatom_prop",16.8421052631579
389,"diatom_prop",16.7325428194993
390,"diatom_prop",16.5789473684211
391,"diatom_prop",16.7325428194993
392,"diatom_prop",16.2698412698413
393,"diatom_prop",16.2943495400788
394,"diatom_prop",16.7330677290837
395,"diatom_prop",16.2698412698413
396,"diatom_prop",16.1629434954008
397,"diatom_prop",15.1915455746367
398,"diatom_prop",15.4761904761905
399,"diatom_prop",15.2722443559097
400,"diatom_prop",15.3745072273325
401,"diatom_prop",15.6
402,"diatom_prop",15.6626506024096
403,"diatom_prop",15.6545209176788
404,"diatom_prop",15.3324287652646
405,"diatom_prop",15.5950752393981
406,"diatom_prop",15.9722222222222
407,"diatom_prop",15.5988857938719
408,"diatom_prop",15.4910096818811
409,"diatom_prop",15.7967032967033
410,"diatom_prop",15.8839779005525
411,"diatom_prop",16.056338028169
412,"diatom_prop",16.1559888579387
413,"diatom_prop",16.1111111111111
414,"diatom_prop",16.1702127659574
415,"diatom_prop",16.5021156558533
416,"diatom_prop",16.6201117318436
417,"diatom_prop",16.5963431786217
418,"diatom_prop",16.5034965034965
419,"diatom_prop",15.8995815899582
420,"diatom_prop",16.0337552742616
421,"diatom_prop",16.6666666666667
422,"diatom_prop",17.0868347338936
423,"diatom_prop",16.7369901547117
424,"diatom_prop",17.1348314606742
425,"diatom_prop",17.0662905500705
426,"diatom_prop",16.4804469273743
427,"diatom_prop",16.8975069252078
428,"diatom_prop",17.0360110803324
429,"diatom_prop",16.6666666666667
430,"diatom_prop",16.6892808683853
431,"diatom_prop",16.5753424657534
432,"diatom_prop",16.6666666666667
433,"diatom_prop",16.7119565217391
434,"diatom_prop",17.0500676589986
435,"diatom_prop",17.0040485829959
436,"diatom_prop",17.0731707317073
437,"diatom_prop",17.3441734417344
438,"diatom_prop",17.5838926174497
439,"diatom_prop",17.6470588235294
440,"diatom_prop",18.1818181818182
441,"diatom_prop",18.230563002681
442,"diatom_prop",18.6170212765957
443,"diatom_prop",18.6351706036745
444,"diatom_prop",18.9655172413793
445,"diatom_prop",18.3266932270916
446,"diatom_prop",18.5483870967742
447,"diatom_prop",18.3783783783784
448,"diatom_prop",18.733153638814
449,"diatom_prop",19.047619047619
450,"diatom_prop",19.2462987886945
451,"diatom_prop",19.7333333333333
452,"diatom_prop",19.3333333333333
453,"diatom_prop",19.6026490066225
454,"diatom_prop",19.1744340878828
455,"diatom_prop",19.3931398416887
456,"diatom_prop",19.2959582790091
457,"diatom_prop",19.7368421052632
458,"diatom_prop",19.4263363754889
459,"diatom_prop",19.1763191763192
460,"diatom_prop",18.9364461738003
461,"diatom_prop",19.4587628865979
462,"diatom_prop",19.6153846153846
463,"diatom_prop",19.741935483871
464,"diatom_prop",20.1017811704835
465,"diatom_prop",19.515306122449
466,"diatom_prop",19.3384223918575
467,"diatom_prop",18.8775510204082
468,"diatom_prop",18.6548223350254
469,"diatom_prop",18.7817258883249
470,"diatom_prop",19.0416141235813
471,"diatom_prop",18.6881188118812
472,"diatom_prop",18.9054726368159
473,"diatom_prop",18.9290161892902
474,"diatom_prop",18.4673366834171
475,"diatom_prop",18.6104218362283
476,"diatom_prop",18.1150550795594
477,"diatom_prop",18.5731857318573
478,"diatom_prop",18.2926829268293
479,"diatom_prop",18.8888888888889
480,"diatom_prop",18.9950980392157
481,"diatom_prop",19.2638036809816
482,"diatom_prop",19.2448233861145
483,"diatom_prop",19.1697191697192
484,"diatom_prop",19.3704600484262
485,"diatom_prop",19.7352587244284
486,"diatom_prop",19.6125907990315
487,"diatom_prop",19.4477791116447
488,"diatom_prop",19.4312796208531
489,"diatom_prop",19.0647482014388
490,"diatom_prop",19.1895113230036
491,"diatom_prop",19.0082644628099
492,"diatom_prop",18.8967136150235
493,"diatom_prop",18.8084112149533
494,"diatom_prop",18.4883720930233
495,"diatom_prop",18.8372093023256
496,"diatom_prop",19.131455399061
497,"diatom_prop",19.3208430913349
498,"diatom_prop",19.0420560747664
499,"diatom_prop",19.5321637426901
500,"diatom_prop",19.3023255813953
501,"diatom_prop",19.5550351288056
502,"diatom_prop",19.5497630331754
503,"diatom_prop",19.5238095238095
504,"diatom_prop",19.3168433451119
505,"diatom_prop",19.5497630331754
506,"diatom_prop",19.3208430913349
507,"diatom_prop",19.3960511033682
508,"diatom_prop",19.2174913693901
509,"diatom_prop",19.2618223760092
510,"diatom_prop",19.3771626297578
511,"diatom_prop",19.1733639494834
512,"diatom_prop",19.1562143671608
513,"diatom_prop",19.2090395480226
514,"diatom_prop",18.5601799775028
515,"diatom_prop",18.3972911963883
516,"diatom_prop",18.5649202733485
517,"diatom_prop",18.7640449438202
518,"diatom_prop",18.6020293122886
519,"diatom_prop",18.6020293122886
520,"diatom_prop",18.534961154273
521,"diatom_prop",18.645948945616
522,"diatom_prop",18.7845303867403
523,"diatom_prop",18.8053097345133
524,"diatom_prop",18.4035476718404
525,"diatom_prop",18.0910099889012
526,"diatom_prop",18.4734513274336
527,"diatom_prop",18.6252771618625
528,"diatom_prop",18.640350877193
529,"diatom_prop",18.9636163175303
530,"diatom_prop",18.8950276243094
531,"diatom_prop",19.0789473684211
532,"diatom_prop",18.7772925764192
533,"diatom_prop",18.5869565217391
534,"diatom_prop",18.3098591549296
535,"diatom_prop",18.3006535947712
536,"diatom_prop",18.8577586206897
537,"diatom_prop",18.6550976138829
538,"diatom_prop",18.5622317596567
539,"diatom_prop",18.4434968017058
540,"diatom_prop",18.4154175588865
541,"diatom_prop",18.7961985216473
542,"diatom_prop",18.816067653277
543,"diatom_prop",18.7434554973822
544,"diatom_prop",18.5416666666667
545,"diatom_prop",18.4759916492693
546,"diatom_prop",18.6652763295099
547,"diatom_prop",18.6721991701245
548,"diatom_prop",19.0525231719876
549,"diatom_prop",19.0031152647975
550,"diatom_prop",19.5097037793667
551,"diatom_prop",19.4045174537988
552,"diatom_prop",19.8372329603255
553,"diatom_prop",20.0811359026369
554,"diatom_prop",19.9798183652876
555,"diatom_prop",20.0398803589232
556,"diatom_prop",19.9799196787149
557,"diatom_prop",20.4771371769384
558,"diatom_prop",20.4724409448819
559,"diatom_prop",20.6286836935167
560,"diatom_prop",20.780487804878
561,"diatom_prop",20.7269155206287
562,"diatom_prop",20.7968901846453
563,"diatom_prop",20.8373904576436
564,"diatom_prop",20.7930367504836
565,"diatom_prop",20.6364513018322
566,"diatom_prop",20.5967276227141
567,"diatom_prop",20.4784688995215
568,"diatom_prop",20.3615604186489
569,"diatom_prop",20.2448210922787
570,"diatom_prop",20.615671641791
571,"diatom_prop",20.2777777777778
572,"diatom_prop",20.1657458563536
573,"diatom_prop",20.4251386321627
574,"diatom_prop",20.7875457875458
575,"diatom_prop",20.8219178082192
576,"diatom_prop",20.7599629286376
577,"diatom_prop",20.970695970696
578,"diatom_prop",21.330902461258
579,"diatom_prop",20.7581227436823
580,"diatom_prop",20.5935251798561
581,"diatom_prop",20.3420342034203
582,"diatom_prop",20.5540661304736
583,"diatom_prop",20.637732506643
584,"diatom_prop",20.6836108676599
585,"diatom_prop",20.7167832167832
586,"diatom_prop",20.6597222222222
587,"diatom_prop",20.6060606060606
588,"diatom_prop",20.9044368600683
589,"diatom_prop",21.043627031651
590,"diatom_prop",20.8651399491094
591,"diatom_prop",20.6106870229008
592,"diatom_prop",20.5258693808312
593,"diatom_prop",20.5236486486487
594,"diatom_prop",20.4355108877722
595,"diatom_prop",20.6694560669456
596,"diatom_prop",20.8717518860017
597,"diatom_prop",20.7705192629816
598,"diatom_prop",20.9917355371901
599,"diatom_prop",21.4049586776859
600,"diatom_prop",21.2572373862696
601,"diatom_prop",21.4814814814815
602,"diatom_prop",21.6216216216216
603,"diatom_prop",21.3247172859451
604,"diatom_prop",21.4227970897332
605,"diatom_prop",21.0483870967742
606,"diatom_prop",20.7896857373086
607,"diatom_prop",20.7698476343224
608,"diatom_prop",21.0023866348449
609,"diatom_prop",20.4924543288324
610,"diatom_prop",20.9320695102686
611,"diatom_prop",20.4924543288324
612,"diatom_prop",20.6814580031696
613,"diatom_prop",20.7874015748031
614,"diatom_prop",20.7606973058637
615,"diatom_prop",20.6624605678233
616,"diatom_prop",21.1811023622047
617,"diatom_prop",21.1102423768569
618,"diatom_prop",20.7269914926527
619,"diatom_prop",20.2325581395349
620,"diatom_prop",20.2012383900929
621,"diatom_prop",20.1399688958009
622,"diatom_prop",20.2316602316602
623,"diatom_prop",19.9386503067485
624,"diatom_prop",20.3030303030303
625,"diatom_prop",20.3351104341203
626,"diatom_prop",20.565749235474
627,"diatom_prop",20.7604562737643
628,"diatom_prop",20.7390648567119
629,"diatom_prop",20.5108940646131
630,"diatom_prop",20.6766917293233
631,"diatom_prop",20.4783258594918
632,"diatom_prop",20.3883495145631
633,"diatom_prop",20.5243445692884
634,"diatom_prop",20.6408345752608
635,"diatom_prop",20.7743857036485
636,"diatom_prop",20.7380073800738
637,"diatom_prop",20.6896551724138
638,"diatom_prop",20.5860805860806
639,"diatom_prop",20.6268221574344
640,"diatom_prop",20.33527696793
641,"diatom_prop",20.9606986899563
642,"diatom_prop",20.3932993445011
643,"diatom_prop",20.1578192252511
644,"diatom_prop",20.0143472022955
645,"diatom_prop",19.9140401146132
646,"diatom_prop",20.1428571428571
647,"diatom_prop",20.0709219858156
648,"diatom_prop",19.760900140647
649,"diatom_prop",19.4950911640954
650,"diatom_prop",19.7350069735007
651,"diatom_prop",19.8611111111111
652,"diatom_prop",20.3997243280496
653,"diatom_prop",20.893470790378
654,"diatom_prop",20.6447187928669
655,"diatom_prop",20.8333333333333
656,"diatom_prop",21.1065573770492
657,"diatom_prop",20.988490182803
658,"diatom_prop",20.6521739130435
659,"diatom_prop",20.6617150573937
660,"diatom_prop",20.6359945872801
661,"diatom_prop",20.374081496326
662,"diatom_prop",20.3187250996016
663,"diatom_prop",20.2792553191489
664,"diatom_prop",20.3703703703704
665,"diatom_prop",20.0394218134034
666,"diatom_prop",20.3289473684211
667,"diatom_prop",20.3908794788274
668,"diatom_prop",20.5692108667529
669,"diatom_prop",20.660621761658
670,"diatom_prop",20.5541237113402
671,"diatom_prop",20.349967595593
672,"diatom_prop",20.7119741100324
673,"diatom_prop",20.3454894433781
674,"diatom_prop",20.6257982120051
675,"diatom_prop",20.8518753973299
676,"diatom_prop",20.748730964467
677,"diatom_prop",20.9728363866077
678,"diatom_prop",21.0591900311526
679,"diatom_prop",21.1311373523928
680,"diatom_prop",20.935960591133
681,"diatom_prop",20.8
682,"diatom_prop",20.4392922513728
683,"diatom_prop",20.1456310679612
684,"diatom_prop",20.3021148036254
685,"diatom_prop",20.3369434416366
686,"diatom_prop",20.3003003003003
687,"diatom_prop",20.2486678507993
688,"diatom_prop",20.4869358669834
689,"diatom_prop",20.3218116805721
690,"diatom_prop",20.2267303102625
691,"diatom_prop",20.2260559190958
692,"diatom_prop",20.3309692671395
693,"diatom_prop",20.2352941176471
694,"diatom_prop",20.31340684852
695,"diatom_prop",20.4034582132565
696,"diatom_prop",20.4701834862385
697,"diatom_prop",20.3544882790166
698,"diatom_prop",20.4894706886739
699,"diatom_prop",20.6760563380282
700,"diatom_prop",20.4622322435175
701,"diatom_prop",20.4379562043796
702,"diatom_prop",20.0446677833613
703,"diatom_prop",20.0667037242913
704,"diatom_prop",19.7661469933185
705,"diatom_prop",19.7346600331675
706,"diatom_prop",19.3979933110368
707,"diatom_prop",19.5446973903387
708,"diatom_prop",19.4120909595119
709,"diatom_prop",19.2943770672547
710,"diatom_prop",19.2434210526316
711,"diatom_prop",19.2829983704508
712,"diatom_prop",19.2017259978425
713,"diatom_prop",18.9496480779643
714,"diatom_prop",19.1431670281996
715,"diatom_prop",19.0016103059581
716,"diatom_prop",19.1671115856914
717,"diatom_prop",19.1489361702128
718,"diatom_prop",19.0754516471838
719,"diatom_prop",18.9710610932476
720,"diatom_prop",19.287991498406
721,"diatom_prop",19.1780821917808
722,"diatom_prop",19.3834900731452
723,"diatom_prop",19.570905285191
724,"diatom_prop",19.7190426638918
725,"diatom_prop",19.7102948784273
726,"diatom_prop",19.762027935851
727,"diatom_prop",19.6027182435964
728,"diatom_prop",19.4906444906445
729,"diatom_prop",19.6969696969697
730,"diatom_prop",19.6875
731,"diatom_prop",19.6465696465696
732,"diatom_prop",19.4114610221993
733,"diatom_prop",19.3181818181818
734,"diatom_prop",19.3846153846154
735,"diatom_prop",19.460010188487
736,"diatom_prop",19.4120628484541
737,"diatom_prop",19.466800804829
738,"diatom_prop",19.3740685543964
739,"diatom_prop",19.1574724172518
740,"diatom_prop",19.234592445328
741,"diatom_prop",19.1584158415842
742,"diatom_prop",19.2973775358733
743,"diatom_prop",19.2383778437191
744,"diatom_prop",19.2842942345924
745,"diatom_prop",19.3069306930693
746,"diatom_prop",19.3786982248521
747,"diatom_prop",19.2326610919823
748,"diatom_prop",19.007858546169
749,"diatom_prop",19.0731707317073
750,"diatom_prop",19.0895741556535
751,"diatom_prop",19.1438191438191
752,"diatom_prop",19.2011549566891
753,"diatom_prop",19.1826923076923
754,"diatom_prop",19.2141830378534
755,"diatom_prop",18.9357622243528
756,"diatom_prop",19.0952380952381
757,"diatom_prop",18.7677725118483
758,"diatom_prop",18.8385269121813
759,"diatom_prop",18.957345971564
760,"diatom_prop",18.9622641509434
761,"diatom_prop",19.0364826941066
762,"diatom_prop",18.8114178755264
763,"diatom_prop",18.9897100093545
764,"diatom_prop",18.9163942083139
765,"diatom_prop",18.8821042743072
766,"diatom_prop",18.9873417721519
767,"diatom_prop",18.6880604058518
768,"diatom_prop",18.5828249648053
769,"diatom_prop",18.5687558465856
770,"diatom_prop",18.8081936685289
771,"diatom_prop",18.891454965358
772,"diatom_prop",18.8132474701012
773,"diatom_prop",18.7355791416705
774,"diatom_prop",18.5117133670188
775,"diatom_prop",18.5609532538955
776,"diatom_prop",18.8267394270123
777,"diatom_prop",18.9449541284404
778,"diatom_prop",19.281491587085
779,"diatom_prop",19.1149635036496
780,"diatom_prop",18.6793306196291
781,"diatom_prop",18.7837837837838
