"timestep","pft","num_agents"
376,"cyano",3.7
377,"cyano",3.7
378,"cyano",3.7
379,"cyano",3.8
380,"cyano",3.8
381,"cyano",3.8
382,"cyano",3.85
383,"cyano",3.85
384,"cyano",3.8
385,"cyano",3.8
386,"cyano",3.75
387,"cyano",3.7
388,"cyano",3.65
389,"cyano",3.6
390,"cyano",3.6
391,"cyano",3.65
392,"cyano",3.75
393,"cyano",3.55
394,"cyano",3.45
395,"cyano",3.55
396,"cyano",3.6
397,"cyano",3.65
398,"cyano",3.7
399,"cyano",3.6
400,"cyano",3.7
401,"cyano",3.75
402,"cyano",3.65
403,"cyano",3.65
404,"cyano",3.6
405,"cyano",3.55
406,"cyano",3.6
407,"cyano",3.65
408,"cyano",3.6
409,"cyano",3.55
410,"cyano",3.55
411,"cyano",3.5
412,"cyano",3.5
413,"cyano",3.45
414,"cyano",3.4
415,"cyano",3.35
416,"cyano",3.35
417,"cyano",3.5
418,"cyano",3.4
419,"cyano",3.35
420,"cyano",3.35
421,"cyano",3.35
422,"cyano",3.35
423,"cyano",3.35
424,"cyano",3.3
425,"cyano",3.35
426,"cyano",3.4
427,"cyano",3.55
428,"cyano",3.5
429,"cyano",3.5
430,"cyano",3.5
431,"cyano",3.55
432,"cyano",3.6
433,"cyano",3.6
434,"cyano",3.65
435,"cyano",3.7
436,"cyano",3.7
437,"cyano",3.75
438,"cyano",3.7
439,"cyano",3.8
440,"cyano",3.7
441,"cyano",3.7
442,"cyano",3.8
443,"cyano",3.9
444,"cyano",3.7
445,"cyano",3.65
446,"cyano",3.55
447,"cyano",3.4
448,"cyano",3.55
449,"cyano",3.55
450,"cyano",3.4
451,"cyano",3.35
452,"cyano",3.4
453,"cyano",3.55
454,"cyano",3.6
455,"cyano",3.5
456,"cyano",3.6
457,"cyano",3.55
458,"cyano",3.6
459,"cyano",3.65
460,"cyano",3.6
461,"cyano",3.65
462,"cyano",3.65
463,"cyano",3.75
464,"cyano",3.8
465,"cyano",3.7
466,"cyano",3.6
467,"cyano",3.75
468,"cyano",3.8
469,"cyano",3.75
470,"cyano",3.8
471,"cyano",4
472,"cyano",3.95
473,"cyano",3.85
474,"cyano",3.9
475,"cyano",3.9
476,"cyano",4
477,"cyano",4
478,"cyano",3.85
479,"cyano",3.75
480,"cyano",3.75
481,"cyano",3.9
482,"cyano",4
483,"cyano",3.9
484,"cyano",4
485,"cyano",3.95
486,"cyano",3.95
487,"cyano",3.9
488,"cyano",4.05
489,"cyano",4.1
490,"cyano",4.15
491,"cyano",4.25
492,"cyano",4.25
493,"cyano",4.15
494,"cyano",4.3
495,"cyano",4.15
496,"cyano",4.3
497,"cyano",4.35
498,"cyano",4.45
499,"cyano",4.55
500,"cyano",4.45
501,"cyano",4.35
502,"cyano",4.25
503,"cyano",4.3
504,"cyano",4.25
505,"cyano",4.25
506,"cyano",4.2
507,"cyano",4.3
508,"cyano",4.25
509,"cyano",4.25
510,"cyano",4.2
511,"cyano",4.3
512,"cyano",4.4
513,"cyano",4.45
514,"cyano",4.5
515,"cyano",4.5
516,"cyano",4.35
517,"cyano",4.4
518,"cyano",4.5
519,"cyano",4.5
520,"cyano",4.55
521,"cyano",4.6
522,"cyano",4.45
523,"cyano",4.55
524,"cyano",4.5
525,"cyano",4.55
526,"cyano",4.6
527,"cyano",4.6
528,"cyano",4.85
529,"cyano",4.8
530,"cyano",4.65
531,"cyano",4.65
532,"cyano",4.85
533,"cyano",4.95
534,"cyano",5
535,"cyano",4.9
536,"cyano",4.95
537,"cyano",4.85
538,"cyano",5
539,"cyano",5.05
540,"cyano",5
541,"cyano",5.1
542,"cyano",5
543,"cyano",5.2
544,"cyano",5.25
545,"cyano",5.3
546,"cyano",5.1
547,"cyano",5.15
548,"cyano",5.35
549,"cyano",5.15
550,"cyano",5.35
551,"cyano",5.25
552,"cyano",5.3
553,"cyano",5.1
554,"cyano",4.9
555,"cyano",5.1
556,"cyano",5.05
557,"cyano",5.1
558,"cyano",5.2
559,"cyano",5.2
560,"cyano",5.05
561,"cyano",5.25
562,"cyano",5.5
563,"cyano",5.45
564,"cyano",5.25
565,"cyano",5.25
566,"cyano",5.4
567,"cyano",5.45
568,"cyano",5.35
569,"cyano",5.55
570,"cyano",5.55
571,"cyano",5.6
572,"cyano",5.6
573,"cyano",5.65
574,"cyano",5.65
575,"cyano",5.65
576,"cyano",5.65
577,"cyano",5.75
578,"cyano",5.8
579,"cyano",5.85
580,"cyano",6
581,"cyano",6.05
582,"cyano",6
583,"cyano",6.05
584,"cyano",6.1
585,"cyano",6.15
586,"cyano",6.25
587,"cyano",6.3
588,"cyano",6.35
589,"cyano",6.3
590,"cyano",6.3
591,"cyano",6.35
592,"cyano",6.4
593,"cyano",6.5
594,"cyano",6.4
595,"cyano",6.35
596,"cyano",6.3
597,"cyano",6.35
598,"cyano",6.6
599,"cyano",6.6
600,"cyano",6.55
601,"cyano",6.6
602,"cyano",6.5
603,"cyano",6.55
604,"cyano",6.6
605,"cyano",6.75
606,"cyano",6.7
607,"cyano",6.55
608,"cyano",6.75
609,"cyano",6.9
610,"cyano",6.95
611,"cyano",7.15
612,"cyano",7.1
613,"cyano",7.25
614,"cyano",7.2
615,"cyano",7.15
616,"cyano",7.25
617,"cyano",7.2
618,"cyano",7.3
619,"cyano",7.25
620,"cyano",7.2
621,"cyano",7.35
622,"cyano",7.35
623,"cyano",7.35
624,"cyano",7.55
625,"cyano",7.4
626,"cyano",7.3
627,"cyano",7.4
628,"cyano",7.45
629,"cyano",7.45
630,"cyano",7.45
631,"cyano",7.2
632,"cyano",7.25
633,"cyano",7.4
634,"cyano",7.45
635,"cyano",7.3
636,"cyano",7.45
637,"cyano",7.5
638,"cyano",7.6
639,"cyano",7.4
640,"cyano",7.3
641,"cyano",7.15
642,"cyano",7.2
643,"cyano",7.3
644,"cyano",7.15
645,"cyano",7.25
646,"cyano",7.3
647,"cyano",7.3
648,"cyano",7.45
649,"cyano",7.15
650,"cyano",7.4
651,"cyano",7.25
652,"cyano",7.35
653,"cyano",7.3
654,"cyano",7.35
655,"cyano",6.95
656,"cyano",7.05
657,"cyano",6.95
658,"cyano",6.85
659,"cyano",6.95
660,"cyano",6.9
661,"cyano",7.3
662,"cyano",7.35
663,"cyano",7.45
664,"cyano",7.4
665,"cyano",7.35
666,"cyano",7.15
667,"cyano",7.15
668,"cyano",7.25
669,"cyano",7.2
670,"cyano",7.25
671,"cyano",7.4
672,"cyano",7.4
673,"cyano",7.45
674,"cyano",7.3
675,"cyano",7.2
676,"cyano",7.15
677,"cyano",7.05
678,"cyano",7.3
679,"cyano",7.2
680,"cyano",7.2
681,"cyano",7.5
682,"cyano",7.5
683,"cyano",7.75
684,"cyano",7.9
685,"cyano",7.95
686,"cyano",8.05
687,"cyano",8
688,"cyano",8.1
689,"cyano",7.95
690,"cyano",7.9
691,"cyano",8.1
692,"cyano",8.1
693,"cyano",8.15
694,"cyano",8.25
695,"cyano",8.5
696,"cyano",8.2
697,"cyano",8.05
698,"cyano",8.1
699,"cyano",8.1
700,"cyano",8.15
701,"cyano",8.4
702,"cyano",8.5
703,"cyano",8.65
704,"cyano",8.75
705,"cyano",8.75
706,"cyano",8.65
707,"cyano",8.65
708,"cyano",8.55
709,"cyano",8.35
710,"cyano",8.6
711,"cyano",8.7
712,"cyano",8.8
713,"cyano",8.7
714,"cyano",8.75
715,"cyano",8.5
716,"cyano",8.65
717,"cyano",8.95
718,"cyano",8.9
719,"cyano",9
720,"cyano",9.25
721,"cyano",9.1
722,"cyano",8.95
723,"cyano",9.15
724,"cyano",9.15
725,"cyano",9.3
726,"cyano",9.3
727,"cyano",9.4
728,"cyano",9.2
729,"cyano",8.95
730,"cyano",8.9
731,"cyano",8.85
732,"cyano",8.95
733,"cyano",8.95
734,"cyano",9
735,"cyano",8.9
736,"cyano",9.05
737,"cyano",9.15
738,"cyano",9.15
739,"cyano",9.05
740,"cyano",9.2
741,"cyano",9.15
742,"cyano",9
743,"cyano",9.1
744,"cyano",9
745,"cyano",8.95
746,"cyano",9.2
747,"cyano",9.3
748,"cyano",9.05
749,"cyano",9.05
750,"cyano",9.05
751,"cyano",9.45
752,"cyano",9.3
753,"cyano",9.45
754,"cyano",9.4
755,"cyano",9.5
756,"cyano",9.6
757,"cyano",9.6
758,"cyano",9.6
759,"cyano",9.7
760,"cyano",9.4
761,"cyano",9.5
762,"cyano",9.65
763,"cyano",9.7
764,"cyano",9.4
765,"cyano",9.7
766,"cyano",9.7
767,"cyano",9.65
768,"cyano",9.95
769,"cyano",9.85
770,"cyano",9.95
771,"cyano",9.85
772,"cyano",10.2
773,"cyano",10.25
774,"cyano",10.2
775,"cyano",10.35
776,"cyano",10.25
777,"cyano",10.05
778,"cyano",10.25
779,"cyano",10.4
780,"cyano",10.25
781,"cyano",10.3
782,"cyano",10.3
783,"cyano",10.3
784,"cyano",10.25
785,"cyano",10.25
786,"cyano",10.3
787,"cyano",10.2
788,"cyano",9.9
789,"cyano",10.15
790,"cyano",10.15
791,"cyano",10.15
792,"cyano",10.1
793,"cyano",10.15
794,"cyano",10.1
795,"cyano",9.7
796,"cyano",9.95
797,"cyano",9.75
798,"cyano",9.7
799,"cyano",9.5
800,"cyano",9.8
801,"cyano",9.6
802,"cyano",9.55
803,"cyano",9.7
804,"cyano",9.5
805,"cyano",9.85
806,"cyano",9.75
807,"cyano",9.75
808,"cyano",10
809,"cyano",9.8
810,"cyano",9.75
811,"cyano",9.75
812,"cyano",9.5
813,"cyano",9.75
814,"cyano",9.65
815,"cyano",9.7
816,"cyano",9.85
817,"cyano",9.6
818,"cyano",9.65
819,"cyano",9.55
820,"cyano",9.5
821,"cyano",9.4
822,"cyano",9.5
823,"cyano",9.55
824,"cyano",9.55
825,"cyano",9.3
826,"cyano",9.5
827,"cyano",9.15
828,"cyano",9.3
829,"cyano",9.15
830,"cyano",9
831,"cyano",9.05
832,"cyano",9.2
833,"cyano",9.2
834,"cyano",8.85
835,"cyano",8.85
836,"cyano",8.85
837,"cyano",8.45
838,"cyano",8.45
839,"cyano",8.6
840,"cyano",8.7
841,"cyano",8.95
842,"cyano",8.7
843,"cyano",8.65
844,"cyano",8.6
845,"cyano",8.65
846,"cyano",8.4
847,"cyano",8.35
848,"cyano",8.6
849,"cyano",8.6
850,"cyano",8.65
851,"cyano",8.65
852,"cyano",8.65
853,"cyano",8.55
854,"cyano",8.5
855,"cyano",8.35
856,"cyano",8.4
857,"cyano",8.3
858,"cyano",8.35
859,"cyano",8.15
860,"cyano",8
861,"cyano",7.9
862,"cyano",8
863,"cyano",8.05
864,"cyano",8
865,"cyano",7.9
866,"cyano",7.9
867,"cyano",7.8
868,"cyano",7.8
869,"cyano",7.7
870,"cyano",7.6
871,"cyano",7.5
872,"cyano",7.35
873,"cyano",7.45
874,"cyano",7.45
875,"cyano",7.55
876,"cyano",7.45
877,"cyano",7.55
878,"cyano",7.4
879,"cyano",7.25
880,"cyano",7.3
881,"cyano",7.4
882,"cyano",7.45
883,"cyano",7.55
884,"cyano",7.45
885,"cyano",7.25
886,"cyano",7.4
887,"cyano",7.3
888,"cyano",7.45
889,"cyano",7.45
890,"cyano",7.15
891,"cyano",7.2
892,"cyano",7
893,"cyano",7.05
894,"cyano",7.15
895,"cyano",7.1
896,"cyano",6.9
897,"cyano",6.95
898,"cyano",6.95
899,"cyano",6.95
900,"cyano",6.7
1,"green",14.7
2,"green",16.85
3,"green",17.35
4,"green",18.4
5,"green",19.7
6,"green",20.45
7,"green",21
8,"green",21.7
9,"green",22.05
10,"green",22.25
11,"green",22.75
12,"green",22.75
13,"green",23
14,"green",23.1
15,"green",23.55
16,"green",23.1
17,"green",23
18,"green",22.95
19,"green",23.1
20,"green",22.7
21,"green",22.85
22,"green",22.5
23,"green",22.5
24,"green",22.2
25,"green",21.8
26,"green",21.9
27,"green",21.5
28,"green",21.6
29,"green",21.5
30,"green",21.2
31,"green",21.1
32,"green",20.85
33,"green",21.15
34,"green",21.3
35,"green",21.3
36,"green",20.95
37,"green",21.2
38,"green",21.25
39,"green",21.3
40,"green",21.1
41,"green",21
42,"green",20.9
43,"green",20.75
44,"green",20.65
45,"green",20.4
46,"green",20.45
47,"green",20.2
48,"green",19.75
49,"green",19.55
50,"green",19.5
51,"green",19.5
52,"green",19.6
53,"green",19.45
54,"green",19.55
55,"green",19.4
56,"green",19.2
57,"green",19.4
58,"green",19.2
59,"green",19.5
60,"green",19.25
61,"green",19.15
62,"green",19.1
63,"green",19
64,"green",18.9
65,"green",19.25
66,"green",18.95
67,"green",18.95
68,"green",18.75
69,"green",18.7
70,"green",19
71,"green",19
72,"green",19.05
73,"green",18.85
74,"green",18.85
75,"green",19
76,"green",19.35
77,"green",19.05
78,"green",18.95
79,"green",18.8
80,"green",18.65
81,"green",18.5
82,"green",18.9
83,"green",18.75
84,"green",18.95
85,"green",18.95
86,"green",19.05
87,"green",19
88,"green",19.1
89,"green",18.95
90,"green",19
91,"green",18.75
92,"green",18.75
93,"green",18.5
94,"green",18.55
95,"green",18.25
96,"green",17.95
97,"green",18.1
98,"green",17.85
99,"green",17.95
100,"green",18.1
101,"green",18.05
102,"green",17.85
103,"green",17.95
104,"green",17.85
105,"green",17.6
106,"green",17.7
107,"green",17.55
108,"green",17.55
109,"green",17.45
110,"green",17.45
111,"green",17.1
112,"green",17.1
113,"green",17.3
114,"green",17
115,"green",16.9
116,"green",17
117,"green",16.8
118,"green",16.7
119,"green",16.85
120,"green",16.9
121,"green",17
122,"green",17.1
123,"green",17.4
124,"green",17.45
125,"green",17.5
126,"green",17.55
127,"green",17.6
128,"green",17.85
129,"green",18
130,"green",17.85
131,"green",17.8
132,"green",17.8
133,"green",18.1
134,"green",18.35
135,"green",18.55
136,"green",18.55
137,"green",18.35
138,"green",18.25
139,"green",18.15
140,"green",18.5
141,"green",18.8
142,"green",18.75
143,"green",18.95
144,"green",19.05
145,"green",19.6
146,"green",19.35
147,"green",19.55
148,"green",19.6
149,"green",20
150,"green",20.2
151,"green",20.35
152,"green",20.3
153,"green",20.3
154,"green",20.25
155,"green",20.2
156,"green",20.25
157,"green",20.3
158,"green",20.65
159,"green",20.8
160,"green",20.95
161,"green",21.15
162,"green",21.4
163,"green",21.45
164,"green",21.3
165,"green",21.15
166,"green",21.2
167,"green",21.4
168,"green",21.7
169,"green",21.5
170,"green",21.7
171,"green",21.9
172,"green",21.85
173,"green",21.8
174,"green",22.25
175,"green",21.95
176,"green",22.1
177,"green",22.45
178,"green",22.1
179,"green",22.4
180,"green",22.6
181,"green",22.9
182,"green",23.05
183,"green",23.65
184,"green",23.7
185,"green",23.65
186,"green",23.85
187,"green",24.55
188,"green",24.9
189,"green",24.95
190,"green",24.8
191,"green",24.6
192,"green",24.45
193,"green",24.5
194,"green",24.95
195,"green",25
196,"green",25.25
197,"green",25.35
198,"green",25.55
199,"green",25.55
200,"green",25.85
201,"green",26.2
202,"green",26.3
203,"green",26.8
204,"green",27.1
205,"green",27.85
206,"green",27.9
207,"green",28.25
208,"green",28.65
209,"green",28.7
210,"green",29.1
211,"green",29.5
212,"green",29.65
213,"green",29.7
214,"green",29.75
215,"green",30.3
216,"green",30.15
217,"green",30.55
218,"green",30.95
219,"green",31.15
220,"green",31.45
221,"green",31.35
222,"green",31.4
223,"green",31.4
224,"green",31.85
225,"green",32.45
226,"green",32.85
227,"green",32.8
228,"green",33.45
229,"green",33.95
230,"green",34
231,"green",33.65
232,"green",34.45
233,"green",34.35
234,"green",34.6
235,"green",34.75
236,"green",34.95
237,"green",35.1
238,"green",35.4
239,"green",35.3
240,"green",35.4
241,"green",35.7
242,"green",35.4
243,"green",35.9
244,"green",35.95
245,"green",35.9
246,"green",36.1
247,"green",36.1
248,"green",36.15
249,"green",36.15
250,"green",36.4
251,"green",35.95
252,"green",36.2
253,"green",36.05
254,"green",35.95
255,"green",36.2
256,"green",35.95
257,"green",36.25
258,"green",36.15
259,"green",36.4
260,"green",36.25
261,"green",36.3
262,"green",36.3
263,"green",36.45
264,"green",36.3
265,"green",36.7
266,"green",36.65
267,"green",36.7
268,"green",36.3
269,"green",36.4
270,"green",35.95
271,"green",36.25
272,"green",36.35
273,"green",36.4
274,"green",36.8
275,"green",36.6
276,"green",36.5
277,"green",36.3
278,"green",36.25
279,"green",36.4
280,"green",36.1
281,"green",35.9
282,"green",35.95
283,"green",35.8
284,"green",36
285,"green",35.35
286,"green",35.4
287,"green",35.4
288,"green",35.4
289,"green",35.55
290,"green",35.35
291,"green",35.75
292,"green",35.7
293,"green",35.95
294,"green",36.25
295,"green",36
296,"green",36.05
297,"green",35.6
298,"green",35.4
299,"green",35.6
300,"green",35.6
301,"green",35.1
302,"green",35.4
303,"green",35.4
304,"green",35.15
305,"green",34.9
306,"green",34.7
307,"green",35.3
308,"green",35.1
309,"green",34.95
310,"green",34.8
311,"green",34.85
312,"green",34.9
313,"green",34.9
314,"green",34.6
315,"green",34.3
316,"green",34.85
317,"green",34.6
318,"green",34.7
319,"green",34.75
320,"green",34.95
321,"green",34.5
322,"green",34.45
323,"green",34.65
324,"green",34.3
325,"green",34.35
326,"green",34.15
327,"green",34.05
328,"green",34.25
329,"green",34.55
330,"green",33.9
331,"green",33.25
332,"green",33.3
333,"green",33
334,"green",32.85
335,"green",32.65
336,"green",32.7
337,"green",32.55
338,"green",32.5
339,"green",32.35
340,"green",32.4
341,"green",32.75
342,"green",32.85
343,"green",32.5
344,"green",32.25
345,"green",32.45
346,"green",32.25
347,"green",31.95
348,"green",31.85
349,"green",31.95
350,"green",31.5
351,"green",31.2
352,"green",31.05
353,"green",30.8
354,"green",30.7
355,"green",31.25
356,"green",31.35
357,"green",31.45
358,"green",31.15
359,"green",30.9
360,"green",30.55
361,"green",30.75
362,"green",30.7
363,"green",30.4
364,"green",30.9
365,"green",30.35
366,"green",30.1
367,"green",30.25
368,"green",29.65
369,"green",29.6
370,"green",29.55
371,"green",29.5
372,"green",29.4
373,"green",29.5
374,"green",29.45
375,"green",29.2
376,"green",29.3
377,"green",28.85
378,"green",28.55
379,"green",28.45
380,"green",28.35
381,"green",28.55
382,"green",28.35
383,"green",28.35
384,"green",28.3
385,"green",28.1
386,"green",27.8
387,"green",28.05
388,"green",27.95
389,"green",28
390,"green",28.1
391,"green",27.95
392,"green",27.9
393,"green",28.3
394,"green",27.9
395,"green",28.1
396,"green",28.3
397,"green",28.45
398,"green",28.25
399,"green",28.3
400,"green",28.5
401,"green",27.9
402,"green",27.85
403,"green",27.6
404,"green",27.6
405,"green",27.3
406,"green",26.65
407,"green",26.65
408,"green",26.95
409,"green",27.1
410,"green",26.9
411,"green",26.3
412,"green",26.6
413,"green",26.75
414,"green",26.15
415,"green",26.25
416,"green",26.5
417,"green",26.15
418,"green",26.45
419,"green",26.8
420,"green",26.5
421,"green",26.4
422,"green",26.25
423,"green",26.25
424,"green",26.2
425,"green",26.05
426,"green",26.5
427,"green",26.45
428,"green",26.45
429,"green",26.75
430,"green",27.2
431,"green",26.9
432,"green",27.15
433,"green",27.05
434,"green",27
435,"green",27.05
436,"green",26.9
437,"green",26.75
438,"green",27
439,"green",27
440,"green",26.9
441,"green",26.8
442,"green",26.8
443,"green",27.1
444,"green",26.85
445,"green",27.1
446,"green",26.75
447,"green",26.8
448,"green",26.6
449,"green",26.2
450,"green",26.6
451,"green",26.75
452,"green",26.85
453,"green",26.8
454,"green",26.75
455,"green",27.05
456,"green",27.35
457,"green",26.95
458,"green",27.3
459,"green",27.75
460,"green",27.65
461,"green",27.6
462,"green",27.7
463,"green",27.35
464,"green",27.6
465,"green",27.85
466,"green",28.1
467,"green",28.05
468,"green",28.25
469,"green",28.25
470,"green",28.3
471,"green",28.85
472,"green",28.65
473,"green",28.7
474,"green",28.55
475,"green",28.9
476,"green",29.45
477,"green",29.1
478,"green",29.65
479,"green",29.1
480,"green",29.3
481,"green",29
482,"green",29.15
483,"green",29.2
484,"green",29.3
485,"green",29.4
486,"green",29.25
487,"green",29.65
488,"green",29.95
489,"green",29.65
490,"green",29.75
491,"green",30.05
492,"green",30.3
493,"green",30.6
494,"green",30.75
495,"green",30.75
496,"green",30.15
497,"green",30.1
498,"green",30.2
499,"green",29.85
500,"green",30.25
501,"green",30
502,"green",29.7
503,"green",29.5
504,"green",30
505,"green",29.7
506,"green",30.25
507,"green",30.4
508,"green",30.85
509,"green",30.75
510,"green",30.75
511,"green",30.9
512,"green",31.05
513,"green",31.3
514,"green",31.7
515,"green",31.65
516,"green",31.4
517,"green",31.75
518,"green",31.6
519,"green",31.6
520,"green",32.15
521,"green",32.05
522,"green",32.3
523,"green",32.15
524,"green",32.3
525,"green",32.35
526,"green",32.25
527,"green",32.1
528,"green",32.25
529,"green",31.95
530,"green",32.05
531,"green",32.25
532,"green",32.35
533,"green",32.5
534,"green",32.7
535,"green",32.6
536,"green",32.7
537,"green",32.65
538,"green",32.95
539,"green",33.2
540,"green",33.1
541,"green",33.35
542,"green",33.4
543,"green",33.6
544,"green",33.85
545,"green",33.75
546,"green",33.9
547,"green",34.05
548,"green",33.95
549,"green",33.85
550,"green",34.05
551,"green",34
552,"green",34.1
553,"green",34.3
554,"green",34.75
555,"green",35
556,"green",34.8
557,"green",34.9
558,"green",35.2
559,"green",35.2
560,"green",35.55
561,"green",35.1
562,"green",35.25
563,"green",35.2
564,"green",35.7
565,"green",35.9
566,"green",35.85
567,"green",36.1
568,"green",36.5
569,"green",36.8
570,"green",37
571,"green",37.45
572,"green",37.75
573,"green",37.4
574,"green",37.6
575,"green",37.7
576,"green",37.1
577,"green",37.4
578,"green",37.35
579,"green",38.05
580,"green",38.15
581,"green",38.2
582,"green",38.45
583,"green",38.75
584,"green",39.15
585,"green",39.2
586,"green",39.45
587,"green",39.55
588,"green",40
589,"green",39.85
590,"green",40.35
591,"green",40.45
592,"green",40.45
593,"green",40.55
594,"green",41.1
595,"green",41.05
596,"green",40.9
597,"green",40.95
598,"green",41.2
599,"green",40.95
600,"green",41.05
601,"green",41.1
602,"green",41.35
603,"green",42.15
604,"green",42
605,"green",42.2
606,"green",42.45
607,"green",42.85
608,"green",42.9
609,"green",43.15
610,"green",43.1
611,"green",42.9
612,"green",42.95
613,"green",43.05
614,"green",42.8
615,"green",43.15
616,"green",42.8
617,"green",43.25
618,"green",43.95
619,"green",44.2
620,"green",44.35
621,"green",44
622,"green",44.3
623,"green",44.85
624,"green",45.05
625,"green",44.9
626,"green",44.65
627,"green",44.7
628,"green",45.1
629,"green",45.45
630,"green",45.3
631,"green",46
632,"green",46.05
633,"green",45.65
634,"green",45.8
635,"green",45.9
636,"green",46.25
637,"green",46.55
638,"green",46.6
639,"green",47.05
640,"green",47.35
641,"green",47.15
642,"green",47.45
643,"green",48.35
644,"green",48.6
645,"green",48.65
646,"green",48.6
647,"green",49.05
648,"green",49.6
649,"green",50.25
650,"green",50.15
651,"green",50.45
652,"green",50.4
653,"green",50.25
654,"green",50.5
655,"green",51
656,"green",50.7
657,"green",51.4
658,"green",51.55
659,"green",51.8
660,"green",51.75
661,"green",52.3
662,"green",52.65
663,"green",52.5
664,"green",52.8
665,"green",53.5
666,"green",53.4
667,"green",53.95
668,"green",54.15
669,"green",54.05
670,"green",54.4
671,"green",54.05
672,"green",53.85
673,"green",54.8
674,"green",54.85
675,"green",55.05
676,"green",55.3
677,"green",55.5
678,"green",56.05
679,"green",56.25
680,"green",57
681,"green",56.85
682,"green",57.7
683,"green",58.05
684,"green",58.05
685,"green",58.25
686,"green",58.3
687,"green",59.35
688,"green",58.85
689,"green",58.9
690,"green",58.95
691,"green",58.95
692,"green",59.3
693,"green",59.65
694,"green",60.4
695,"green",60.55
696,"green",61.15
697,"green",61.6
698,"green",61.75
699,"green",62.3
700,"green",62.4
701,"green",62.45
702,"green",63.1
703,"green",63.25
704,"green",63.3
705,"green",63.85
706,"green",63.65
707,"green",63.8
708,"green",64.1
709,"green",64.85
710,"green",65.05
711,"green",65.6
712,"green",66.1
713,"green",66.15
714,"green",65.8
715,"green",66.95
716,"green",67.05
717,"green",67.05
718,"green",67.25
719,"green",66.6
720,"green",66.7
721,"green",67.6
722,"green",68.2
723,"green",67.7
724,"green",68
725,"green",68.3
726,"green",68.25
727,"green",67.5
728,"green",68.25
729,"green",67.9
730,"green",68.2
731,"green",68.45
732,"green",69.1
733,"green",69.15
734,"green",69.6
735,"green",70.15
736,"green",70.45
737,"green",70.9
738,"green",72
739,"green",71.55
740,"green",72.05
741,"green",72.5
742,"green",72.55
743,"green",72.55
744,"green",72.2
745,"green",72.55
746,"green",72.55
747,"green",72.8
748,"green",73.4
749,"green",73.9
750,"green",73.6
751,"green",74.6
752,"green",74.65
753,"green",74.6
754,"green",74.9
755,"green",75.05
756,"green",75.35
757,"green",76.1
758,"green",76.35
759,"green",75.8
760,"green",76.5
761,"green",77.05
762,"green",77.1
763,"green",76.9
764,"green",77.4
765,"green",76.65
766,"green",76.7
767,"green",76.5
768,"green",76.8
769,"green",77.2
770,"green",77.25
771,"green",77.95
772,"green",78.05
773,"green",77.8
774,"green",78.5
775,"green",78.5
776,"green",79
777,"green",78.3
778,"green",78.5
779,"green",78.25
780,"green",79.65
781,"green",79.85
782,"green",79.75
783,"green",79.5
784,"green",79.65
785,"green",79.35
786,"green",78.25
787,"green",77.95
788,"green",77.45
789,"green",77.65
790,"green",78.2
791,"green",76.95
792,"green",77.7
793,"green",77.05
794,"green",76.65
795,"green",76.65
796,"green",76.3
797,"green",76.05
798,"green",75.6
799,"green",75
800,"green",74.7
801,"green",74.3
802,"green",74.35
803,"green",73.65
804,"green",73.5
805,"green",72.95
806,"green",72.55
807,"green",72.25
808,"green",71.9
809,"green",71.8
810,"green",71.9
811,"green",71.6
812,"green",71.15
813,"green",71.05
814,"green",70.6
815,"green",70.55
816,"green",69.45
817,"green",69.85
818,"green",69.85
819,"green",69.95
820,"green",69.5
821,"green",69.2
822,"green",69
823,"green",68.8
824,"green",68.5
825,"green",68.4
826,"green",68.35
827,"green",67.55
828,"green",67.6
829,"green",67.5
830,"green",66.5
831,"green",66.55
832,"green",66.25
833,"green",66
834,"green",66.55
835,"green",66.35
836,"green",65.85
837,"green",65.35
838,"green",65
839,"green",64.95
840,"green",65.5
841,"green",65.3
842,"green",64.95
843,"green",64.65
844,"green",64.55
845,"green",64.4
846,"green",63.45
847,"green",63
848,"green",62.65
849,"green",62.3
850,"green",62.35
851,"green",61.45
852,"green",60.8
853,"green",60.85
854,"green",59.8
855,"green",59.55
856,"green",59.6
857,"green",59.25
858,"green",58.5
859,"green",58.55
860,"green",57.75
861,"green",57
862,"green",56.9
863,"green",56.5
864,"green",56.4
865,"green",55.95
866,"green",55.9
867,"green",55.4
868,"green",55
869,"green",54.7
870,"green",54.85
871,"green",54.45
872,"green",54.3
873,"green",53.7
874,"green",53.45
875,"green",53.55
876,"green",53.1
877,"green",52.5
878,"green",52.4
879,"green",51.95
880,"green",51.55
881,"green",51.35
882,"green",50.8
883,"green",50.9
884,"green",50.55
885,"green",50.9
886,"green",49.8
887,"green",49.9
888,"green",49.65
889,"green",49.35
890,"green",49.7
891,"green",49
892,"green",48.85
893,"green",48.55
894,"green",48.8
895,"green",47.8
896,"green",47.95
897,"green",47.85
898,"green",46.9
899,"green",47.05
900,"green",46.35
1,"total",20.35
2,"total",23.75
3,"total",25.75
4,"total",27.5
5,"total",29.55
6,"total",30.4
7,"total",31.25
8,"total",32.3
9,"total",32.85
10,"total",33.55
11,"total",34.15
12,"total",34.55
13,"total",34.55
14,"total",34.5
15,"total",35.05
16,"total",34.5
17,"total",34.4
18,"total",34.15
19,"total",34.3
20,"total",34.2
21,"total",34.3
22,"total",33.9
23,"total",33.8
24,"total",33.35
25,"total",32.85
26,"total",33
27,"total",32.75
