"Depth_m","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
2.8,3.04045830982301,3.04745299275826,3.05448533239186,3.0609228815459,3.0674351641368,3.0739831758342,3.07971882144816,3.08653944295825,3.09384586725934,3.10117133315098,3.10826542348503,3.11461248367705,3.12085954195238,3.1278861602843,3.13490829471864,3.14215309364632,3.14901338977333,3.15595455221295,3.16297686735356,3.17016975392632,3.17750880981744,3.18487982263549,3.19226129925327,3.19964163624288
2.9,3.07686706364507,3.08407959761385,3.09130001761234,3.09826206314849,3.1052486895557,3.1122411366168,3.11887297395725,3.12596596003776,3.13328292723834,3.14061284931365,3.14784036486793,3.15474459581383,3.16160993114278,3.16881096806435,3.17601209032617,3.18331921711011,3.19045680070045,3.19763040452012,3.20483790009208,3.21213236454054,3.21949541020503,3.2268755785864,3.23426323873479,3.24165232173582
3,3.05665126285071,3.06374162673274,3.07083431263213,3.07775257839645,3.08469014400035,3.09163143170947,3.09833857513298,3.10534922483567,3.11251702901948,3.11969350692077,3.12679724595294,3.13368330620892,3.14054500671059,3.14762762600882,3.15470878811765,3.16186761683782,3.16890396799586,3.17596442906731,3.18304623938814,3.19019891391416,3.19740657951383,3.20462835216578,3.21185902550606,3.21909341367897
3.1,3.00478272773516,3.0116403013569,3.01849829537441,3.02514535826267,3.03181884792065,3.03849794376976,3.04490654831673,3.05167906447743,3.05864305565189,3.06561696395084,3.07249942658055,3.07912032080879,3.08571365077786,3.09256706627211,3.09941724125996,3.10636419864773,3.1131592585792,3.1199834052257,3.12683310059107,3.13377599192027,3.14079020529016,3.14781766486927,3.15485774924046,3.16190358365515
3.2,2.92136751700513,2.92789650784126,2.93442187793291,2.94085697386507,2.94730303790124,2.95374855654082,2.96008078054107,2.96655736961096,2.97312531092193,2.97969819991136,2.98622750930178,2.99264009834856,2.99903720135583,3.00554424348152,3.01204778711541,3.0186017349833,3.02507827445257,3.03156695184926,3.03806524711422,3.04461840274113,3.05121339852826,3.05782166323506,3.06444034152781,3.07106518918457
3.3,2.8335725538903,2.83979929461937,2.84602122077845,2.8521634324836,2.85831604634811,2.86446769627245,2.87052262248757,2.87670079232701,2.88296146521637,2.88922638345486,2.89545110942989,2.9015718076531,2.90767902516933,2.91388243178219,2.92008210386249,2.92632894446299,2.93250355790518,2.93868898296111,2.94488260460866,2.95112963813696,2.95741724488771,2.96371868108375,2.97003034541799,2.97634805864552
3.4,2.74148907923857,2.74738951337224,2.75328226018854,2.7591106547316,2.76494889812547,2.77078512346604,2.77655189124099,2.78240860098823,2.78833577120809,2.79426589264259,2.80015881922041,2.80596453704681,2.81175675763356,2.81762238552407,2.82348223647561,2.82938694654048,2.83522308063106,2.84106754615715,2.84691791530535,2.85282440370081,2.85877296370886,2.86473563441106,2.87070999644043,2.87669149630794
3.5,2.62895675415847,2.63443453076477,2.63989962279617,2.64547607927745,2.65104132495674,2.6565973825583,2.66231815900745,2.66780610204601,2.67321502447959,2.67861871726941,2.68405348186575,2.68960797241447,2.69516303358784,2.70057429890427,2.7059775114274,2.71135959605647,2.71677748152745,2.72217924343699,2.72756524094532,2.73295384550351,2.73834297663693,2.74374719826221,2.74915990493175,2.75457991669879
3.6,2.53199309300686,2.53713436937517,2.54226488254901,2.54762090894946,2.55295165601612,2.55827149021513,2.56390057013437,2.56909265201745,2.57409986427632,2.57909688107875,2.58417725740031,2.58952058535425,2.59488163273548,2.59996126236357,2.60503564471239,2.61003448314981,2.61515342750665,2.62024048010157,2.62529757415798,2.63030270012069,2.63526702099326,2.64024929842791,2.64523234858868,2.65021897914807
3.7,2.48045687364625,2.48538294922699,2.49030236402778,2.49534005900731,2.50036758753726,2.50539072595299,2.51058439996826,2.51553522080675,2.52038632529723,2.52523268468755,2.5301219902641,2.5351512366532,2.54019056544536,2.54507827876957,2.54996251150239,2.55481109543083,2.55971883558443,2.56461009244641,2.56948553656766,2.57434268752202,2.579183674449,2.58404744931725,2.58891413650978,2.59378448289584
3.8,2.43940069223468,2.44420786834091,2.44901166701517,2.45388943414051,2.45876315994524,2.4636361221169,2.4686199934274,2.47344521512131,2.47819836503521,2.48294959132789,2.48772925764072,2.49259992609193,2.49747927686203,2.50226214282093,2.50704357485409,2.5118033570678,2.51660159445646,2.52139016012478,2.52616934971907,2.5309458024122,2.53571269388326,2.54050257136367,2.54529517080361,2.5500908486817
3.9,2.40755908384573,2.41236086289509,2.41716118950617,2.42207413104431,2.42698072351061,2.43188833296031,2.43696112853217,2.44180827693822,2.44653970327706,2.45126727393167,2.45604146698272,2.46095264757103,2.46587460766843,2.4706532461444,2.47543133944016,2.48017239638675,2.48497845827991,2.48977056599049,2.49455096859321,2.49932357568265,2.50407519868484,2.50884828149225,2.51362325129517,2.51840146976752
4,2.39205794542056,2.39713784215186,2.40221895734646,2.40750921580529,2.41278362923624,2.41806017325847,2.42362976749791,2.42880530407867,2.43377053506618,2.43872389315081,2.44345051583901,2.44851437502176,2.45368210266887,2.45869603822913,2.4637049320256,2.46864362424499,2.47369145203759,2.4787193355884,2.48373393751779,2.48872137995463,2.49366585809153,2.49863076156754,2.50359386193962,2.50855865858739
4.1,2.39934023732924,2.40510108802043,2.41086686473745,2.41696842071498,2.42303696623916,2.42910702776,2.4356276599782,2.44153590172199,2.44710947964194,2.45265620964699,2.45702317386528,2.46209574376808,2.46749503386427,2.47295674341942,2.47839591355381,2.48382067934116,2.48937789055154,2.49491543571933,2.50044674761183,2.50593870531146,2.51137208313919,2.51682509454397,2.52227209078211,2.52771830848958
4.2,2.49194674642243,2.49869379075057,2.50544154714919,2.51270995068332,2.51991524467638,2.52711124204241,2.53498201001817,2.54192311242934,2.54838635792132,2.55479857592055,2.54875296148673,2.54393511059883,2.53974753593092,2.54118735588909,2.54294518058741,2.54938842494101,2.55612628416334,2.56279666074852,2.56944175759489,2.57595906116254,2.58235406084255,2.58876369263008,2.59516480537719,2.60156695419076
4.3,2.68333593595499,2.69075836257638,2.69820079739385,2.70601690193836,2.71378514914462,2.72155638641465,2.72977376197464,2.73735529224142,2.74456464426148,2.75172375212251,2.74062596089273,2.72670853104677,2.71274622149723,2.71401184868272,2.71574575395097,2.72308569450413,2.73072357797564,2.73830297584526,2.7458747789895,2.75327553916546,2.76052733897978,2.76779893564837,2.77504801270095,2.78228879119643
4.4,2.96057991428064,2.96815606195377,2.97576535484733,2.98327216888325,2.99079990862585,2.99835332664458,3.00572988256315,3.01333848252695,3.02097800913104,3.02859147010355,3.01722752044066,2.99558293724938,2.9724682007787,2.97652912200456,2.9809936040307,2.9888083241939,2.99666325406136,3.00452950375867,3.01245073536784,3.02033626920339,3.02817631919487,3.03604589283139,3.0439041402685,3.05175817717502
4.5,3.20848739328027,3.21583759125924,3.22322550555468,3.23040219352497,3.23761619367151,3.24486071052554,3.25178588557712,3.2591350371343,3.266604965448,3.27405091104238,3.26574435539295,3.24725281506127,3.22720704189878,3.23362559699453,3.24031413976734,3.24788584313177,3.25540409427229,3.26296472253876,3.27061116202493,3.27827709920054,3.28593600212247,3.29363202765168,3.30132130393991,3.30900870715467
4.6,3.40760459345212,3.41485967417289,3.42214846452727,3.42915283511081,3.43620560894739,3.44328808103326,3.44996280790904,3.45718489820694,3.46459861833785,3.47198760153932,3.46739983852058,3.45289524614878,3.43682017542484,3.44404838268515,3.4514091530608,3.45888502614775,3.46623633929826,3.47364717858571,3.48116387992763,3.48875437745334,3.49637457195549,3.50403566573086,3.51169808067257,3.51936337143077
4.7,3.56836684598674,3.57561123351124,3.58288177187307,3.58982303548177,3.59681924050421,3.60384144438117,3.61040701537173,3.61759031928431,3.62501552822574,3.63241342640624,3.6319489946833,3.62195720339937,3.61041692137399,3.61769812308396,3.62499916102308,3.63246248209247,3.63974899191038,3.64710324776021,3.65457572602523,3.66216813778479,3.66982107816383,3.6775165768067,3.68522176321101,3.6929349216873
4.8,3.64965544657133,3.65699217085415,3.66435365928522,3.67140346807605,3.67850689193374,3.68563533735878,3.69233370019254,3.69961358629778,3.70712089424296,3.7145968429186,3.71870571320913,3.71389627977772,3.70760590343745,3.71494284903298,3.72230049285525,3.72982274678834,3.73716652436645,3.74457873586567,3.75211186381071,3.75976540429606,3.76747861041712,3.77523564283809,3.78300180004501,3.79077557705702
4.9,3.68451534916896,3.69187060735089,3.69924233974376,3.70639197575367,3.71358573907868,3.72079896974714,3.72771417738561,3.73504215344894,3.74253279413451,3.74998553594835,3.75653918460157,3.75691749826572,3.75587334703362,3.7631464905598,3.77043174829788,3.777875846917,3.78515529215617,3.79249421552618,3.79994938476372,3.80753576862313,3.81518786318686,3.82288144586959,3.83059197083841,3.83831618511013
5,3.6749288311669,3.68232853704172,3.68974255359109,3.69712404660017,3.70452563084032,3.71194211325202,3.71931219478153,3.72675691294095,3.73420181827914,3.741598416134,3.74870614082949,3.75444362641633,3.75883423602904,3.7660893818606,3.77334993674795,3.78070709717849,3.78799555613806,3.79531904328809,3.80274019668357,3.81024205312144,3.81777143809814,3.82533862247943,3.83292108674252,3.8405180727811
5.1,3.66577678207946,3.67331356605964,3.68086401406474,3.68846147967039,3.69606920356968,3.70369049502323,3.71137076508186,3.71898712329406,3.7265371641454,3.73403620362387,3.74142231376858,3.74877074970282,3.75535064534342,3.76273707414783,3.77012425548274,3.7775778766344,3.7850064405876,3.79245758684146,3.79999498398596,3.80759035301015,3.81519753230531,3.82283944699265,3.83049654377907,3.83816886471532
5.2,3.65719880764641,3.66491627173914,3.6726483253665,3.68046935811335,3.68829543438827,3.6961355166934,3.70408921626768,3.7119083975967,3.71962401289258,3.72728833830757,3.73485979199766,3.74246539065777,3.75005692581233,3.75765190674852,3.76524471282143,3.77287662777606,3.7805188423802,3.78817364238248,3.79590391608102,3.80366776287284,3.81142757931761,3.81921925003564,3.82702391831959,3.83484280574091
5.3,3.66651463919468,3.67436540714739,3.68223140269977,3.69026421590927,3.69829287656445,3.70633604117259,3.71459797060588,3.72259223725155,3.73041598053464,3.73818739875563,3.74590035275876,3.75373459948926,3.76155831427306,3.76928663846872,3.77700814966117,3.78473643738999,3.7925207535416,3.80030494057882,3.80815179430255,3.81600691041673,3.82384139276369,3.83170359651924,3.83957863689414,3.84746861604226
5.4,3.70271441759402,3.71075106036958,3.71880859364053,3.72719893445549,3.73556309298451,3.74394404220338,3.75275781398793,3.76102241941624,3.76896130022443,3.77684181218395,3.78473924417663,3.79295282385993,3.80117178985021,3.80908659697367,3.81698925980275,3.82482179815243,3.8328220319859,3.84079605230279,3.84880997797263,3.85676073986488,3.86464035251458,3.87254113895958,3.88044842754662,3.88836815953438
5.5,3.77442305752324,3.78263637938716,3.79087249846977,3.79969716611991,3.80846133517789,3.81724160809769,3.82679229542105,3.8353554821142,3.84336562941577,3.85130639038174,3.85936381069637,3.8680176904508,3.87668683169304,3.88473038816448,3.89274733844791,3.90060042626993,3.90876229361035,3.9168605141589,3.92496944233072,3.9329427945291,3.94079260599364,3.94865280993781,3.95651917121389,3.96440029832404
5.6,4.03082557279659,4.03963047071785,4.04848208755228,4.05838366065068,4.06815789012947,4.07795766832802,4.08910290013802,4.09849207274412,4.10687607189122,4.11516706752642,4.12378228291994,4.13354110000768,4.14337078192986,4.15200349370536,4.16059985574566,4.16881107896577,4.17765912040278,4.18637350319307,4.19504572536842,4.20336279973206,4.21139669868472,4.21942512758572,4.22743422577381,4.23544568973841
5.7,4.36605332288333,4.37542253361916,4.38484444423345,4.3957971685079,4.40655437094777,4.41733756378247,4.43009482313681,4.44028313061727,4.44902943077394,4.45765729861647,4.46678696712217,4.47757922060535,4.48846044645941,4.49754318575685,4.50655931717514,4.51502009206776,4.52437892886897,4.53353454483005,4.54260059761609,4.55118184452908,4.55938390741169,4.56755886596917,4.57571498388367,4.58387847142059
5.8,5.38801721692885,5.39905860937983,5.41022916323136,5.423885936886,5.43718864181602,5.45054117891682,5.4669612333742,5.47930500175262,5.48918975922561,5.49889839870629,5.5095717309947,5.5230836558501,5.53683170266234,5.54758871293785,5.55827054281879,5.5678784584659,5.57916547697203,5.59009763200424,5.60083201703939,5.6105268726062,5.61943764200585,5.62828727698132,5.63703983956898,5.64575683740935
5.9,6.71157927699507,6.72465714932182,6.73796899771457,6.75465206092027,6.77081434404868,6.78704510077072,6.80723863175549,6.82207425478677,6.83329992926068,6.84428503089465,6.85677468630295,6.8733550258631,6.89034162110845,6.90309703264954,6.91578690644895,6.9267905359348,6.94046178044219,6.95360578887457,6.96642541855008,6.97749824851892,6.98727436643541,6.99695571431776,7.00642752774788,7.01579916557465
6,9.15247541296802,9.16682842553962,9.18141599436257,9.19836343470421,9.21486930990157,9.2313309980752,9.25007143532617,9.26582302610197,9.27760016750276,9.28910867535966,9.30223129664815,9.31921387076287,9.3363936303761,9.34925905080721,9.36203732893687,9.37312190093212,9.38757343862859,9.40142007836019,9.41490027432443,9.42652113568725,9.43676838597807,9.44688548773243,9.45680517022259,9.46663915793152
6.1,11.5378393686526,11.5493403635768,11.5610464492968,11.57311813802,11.5850626882127,11.5969927024615,11.6087284217837,11.6206844054729,11.6308180860625,11.6408453738926,11.6516890194333,11.6640546064317,11.6765792025454,11.6875761093312,11.6986400460001,11.7088306013389,11.7209908302172,11.7328965936344,11.744653149545,11.7552402437694,11.764982986167,11.7747142894933,11.7842774229073,11.7937580962735
6.2,13.8303816722963,13.8363491392145,13.8424337578258,13.8462947654976,13.8505099382767,13.8548148928089,13.8560492341996,13.8612507935485,13.8683055801402,13.8755254987588,13.8821635381062,13.8866848545967,13.891350599715,13.8988746715761,13.9066792193262,13.9150280844962,13.9226370708403,13.9305951999358,13.93878818404,13.9471557322612,13.9556873283834,13.9643974615792,13.9730363713014,13.9816283709503
6.3,15.2682153827463,15.2697962802684,15.2714785597461,15.2694576340809,15.2680766280351,15.2669062087526,15.2610964019091,15.2611743630654,15.2656846019571,15.2705569383665,15.2739184125135,15.2728088870579,15.2719706098954,15.2770573829199,15.2826148445063,15.2895757248821,15.2938798981754,15.2989631029006,15.3045415682693,15.3110445958034,15.3182827959533,15.3258458870156,15.3333420586227,15.340770876303
6.4,27.0890976933612,27.1083615587309,27.1292578616608,27.151957553561,27.1742403227716,27.1976811686289,27.2205264225022,27.2412392695294,27.2579622396143,27.2747575982545,27.2951943043799,27.3220020841098,27.3533199750646,27.3852068665334,27.4189447446863,27.4464964437943,27.4818176824821,27.5170081915575,27.5515107978459,27.5756465215796,27.5924648856916,27.6098870863966,27.6245469231587,27.6374064867439
6.5,53.4301702144013,53.4457437634268,53.4596965113476,53.4735379458211,53.4874427405466,53.5013945048353,53.5152106206152,53.5292793561531,53.5435447384708,53.5578281584208,53.5703399327708,53.583092429067,53.5961020365862,53.6112099092907,53.6255954457006,53.6409628739103,53.655256914667,53.6702490932243,53.6853381942432,53.700482476737,53.7157394854466,53.7311158653039,53.7465768076018,53.7621308329875
6.6,53.4306619172506,53.4461573681286,53.4601128729525,53.4739571134004,53.4878647416393,53.5018193740529,53.515638403083,53.5297105643654,53.5439802189151,53.5582680738122,53.571081006001,53.583911827445,53.5969384966568,53.6118644307283,53.6262505960108,53.6414213546305,53.6558697375838,53.6708107383185,53.6858048056916,53.7009511456117,53.7162114828923,53.7315906760946,53.7470550183615,53.7626124761522
6.7,53.4315516783997,53.4469059827792,53.4608666781817,53.4747162590669,53.48862926895,53.5025893595928,53.5164139714511,53.5304932341176,53.5447727115025,53.5590712316483,53.5721065807903,53.5849895916926,53.5980307664327,53.6128483384866,53.6272389912778,53.6422595632388,53.6568400546164,53.671681221689,53.6866562266351,53.7018050188416,53.717071506808,53.7324553469005,53.7479259481989,53.7634897019998
6.8,53.4327638619886,53.4479255334858,53.4618929118434,53.4757492622971,53.489669114494,53.5036361249249,53.517467743653,53.5315555378646,53.545846206355,53.5601567370685,53.5734002706813,53.5863338572465,53.5993903736383,53.6141088111956,53.6285055714507,53.6433893378265,53.658058719718,53.6728276353056,53.6878042560597,53.7029575929796,53.7182322040111,53.7336228046791,53.7491017278439,53.7646738956951
6.9,53.4335557637662,53.4485913210378,53.4625627563299,53.4764231268326,53.490347059806,53.5043181802661,53.5181539001793,53.532247305989,53.5465461740118,53.5608656648977,53.5742994299479,53.5872775771466,53.6003457475495,53.6149694494316,53.6293692665632,53.644124323142,53.6588118745953,53.6735725883072,53.6885479715574,53.7037029811858,53.7189826905412,53.7343771037757,53.749861300289,53.7654388349522
7,53.4347555772173,53.4496007065265,53.4635790306801,53.477446458704,53.4913775094859,53.5053558433898,53.5191989212616,53.5333008721877,53.5476104264043,53.561941336911,53.5755540399511,53.5885772851663,53.6016601606568,53.6161996862705,53.6306061986203,53.6452463334086,53.6599445537178,53.6747119864894,53.6896903228082,53.7048506443509,53.7201385780122,53.7355400860041,53.7510326642601,53.7666186424159
