"Depth_m","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
1.4,0.028815786183157,0.0286472201035574,0.02885676439169,0.0291027228792026,0.0292744463408447,0.0294716931881449,0.0296977023042405,0.0296956675411035,0.0296176754675801,0.0295616683385049,0.0294981918424009,0.0294789495316981,0.0294598894455096,0.0294398901040482,0.0294193971442306,0.0293973885420532,0.0293746256247103,0.0293507657762855,0.0293255397621105,0.0293424316332677,0.0293564784699501,0.0295702768433876,0.0295804272567965,0.0297745455442587
1.5,0.0290994308590052,0.0290493310806471,0.0288607086468647,0.0291042690090185,0.0292759904755743,0.0294733424056127,0.0296992154909598,0.0297089079231639,0.0296191762777123,0.0295631710842132,0.0295188747139164,0.0294998145994196,0.0294812873478165,0.0294622043594077,0.0294426588384449,0.0294216431026095,0.029399787134645,0.02937684160189,0.0293525512185392,0.0293839662468996,0.0294136990077853,0.0296304326926184,0.0298449296551333,0.0300583277809689
1.6,0.0291595391667132,0.0293759740202474,0.0291451257374804,0.0291063835353627,0.0292782284788395,0.0294740252748417,0.0297004025386189,0.0297213061803266,0.029620332428415,0.0295643286858765,0.0295439767647069,0.0295237752686221,0.029504591867039,0.0294855990039937,0.0294662023093563,0.0294455081819095,0.0294237379696059,0.0294009390935534,0.0293768396254473,0.0294215894100196,0.0294649010772112,0.0296823847425811,0.0298997377994718,0.0301166192003932
1.7,0.0292052998600311,0.0294096278673878,0.0296130794089495,0.0291086874394948,0.0292808032653566,0.0294756448262793,0.0297008189073996,0.0297324172149417,0.0296206889892193,0.0295646830320462,0.0295453827871357,0.0295262252681028,0.0295074604832766,0.0294885653932026,0.0294691039444738,0.0294482921693424,0.0294261491585842,0.0294029110465016,0.0293783246930219,0.0294349676151213,0.0294902989050722,0.0297073844713441,0.0299244097536429,0.030141010544204
1.8,0.0291557702155294,0.029355925593703,0.0295645346525843,0.0291034586770704,0.0292756021262703,0.0294707689348522,0.0296953688530485,0.0297372042753799,0.0296152767147026,0.0295592615317063,0.0295349801009567,0.0295110360655758,0.0294875055740128,0.0294635294102637,0.0294389976835738,0.0294130360466211,0.0293859899091402,0.0293578233227658,0.0293283033907991,0.029391370356346,0.0294531243835273,0.029664765184445,0.0298763541344096,0.0300875873164595
1.9,0.0290793603243845,0.0292599310492132,0.0294566704649467,0.029465516831352,0.0296471200472994,0.0294587225009284,0.0297005289711684,0.0297434956642333,0.029608028674803,0.0295516637610304,0.0295147042462062,0.0294788713848901,0.0294436949544118,0.0294074819801338,0.0293708353516693,0.0293326147656256,0.0292940212909219,0.0292543111500467,0.0292132587937163,0.0292749329413609,0.0293352651288148,0.0295343559579687,0.0297334344840227,0.029932248122546
2,0.0291962223584266,0.0294764532571217,0.02967951578118,0.0298854047701546,0.0300892896401589,0.0300020243409035,0.0297039942375062,0.0297526378429035,0.0296065210682668,0.0295500218910435,0.0295200778860484,0.0294992868074525,0.0294796133563805,0.0294502106376884,0.0294201055365656,0.0293856578178646,0.0293544249252325,0.0293209317409607,0.0292849917402714,0.0293603399792763,0.0294328847949149,0.0296333716024663,0.0298335515179531,0.0300333131835235
2.1,0.0301653383150245,0.0325940323227881,0.0327901949599436,0.0329982491246732,0.0332034376777302,0.0334096001055551,0.0326385479968012,0.0326901357276987,0.0325392971532402,0.032458226956809,0.0324097693511297,0.0323793232533599,0.0323512627585239,0.0323052982287649,0.0322587267875151,0.0322031903470131,0.0321565620500471,0.0321063264596516,0.0320598062053116,0.0321338702870673,0.032201743818889,0.032386928376905,0.0325707098002708,0.0327534157176072
2.2,0.0406593248067421,0.0430981013203656,0.0432009939001663,0.0433069137545059,0.0434111053832155,0.043510665452041,0.0435832180646172,0.0435964119613942,0.0434378511091841,0.0432518523325875,0.0430616706563981,0.0428761977969893,0.0426924831022723,0.0425054391560985,0.0423186866289067,0.0421281881609852,0.0419417180429525,0.0417541857165198,0.0415998144514483,0.0415929927511435,0.0415830304684715,0.0416797933449944,0.0417756128770795,0.0418707560471547
2.3,0.054006330251779,0.0574076207199188,0.0574574345385555,0.0575102532866027,0.0575618650539911,0.0576105403071822,0.0576542810062392,0.0576067536847548,0.057400063577702,0.0571064135949191,0.0568170901775892,0.0565316735810262,0.0562470959945441,0.0559593524519211,0.0556717338991699,0.0553799818105399,0.0550927191035535,0.0548038771624842,0.0546052049527374,0.0545510303545411,0.0544934099231788,0.0545359928956076,0.0545773190160891,0.0546178203357004
2.4,0.0644851319982068,0.0728910219249522,0.0728488454814666,0.0727648819173079,0.0726866423252825,0.0726106775645905,0.0724702650094746,0.0723272774718418,0.072066830779135,0.0717063108192014,0.0712980261767156,0.0708416703943406,0.0703796062107135,0.0699657703725082,0.0695514626319898,0.0691805278687373,0.0687625549490245,0.0683634894025533,0.0680963739213895,0.067985199610069,0.0678805253301248,0.0678727354784807,0.0678650208994279,0.0678569724191363
2.5,0.0559453336556809,0.0610969696757637,0.0610379511084656,0.0609397125625048,0.0608479475375825,0.0607570333544267,0.060618888845308,0.0604686012732153,0.0602236519755587,0.0599098201639652,0.0595337005388898,0.0591040256129342,0.0586625885891655,0.0582648357504548,0.0578636731694572,0.0575218755574967,0.0571153964356358,0.056731080576376,0.0564495330824388,0.0563252148119168,0.0562197716603071,0.0562075398359213,0.0562002449425022,0.056195861544271
2.6,0.0152656155492785,0.0154083978986371,0.0155457676371915,0.0157484078093193,0.0159400092942746,0.0161253601320288,0.0163955221373455,0.0164622653763175,0.0163796538550043,0.0162938530024018,0.0162297724252244,0.0162351287290169,0.0162447700570756,0.016178513327345,0.0161101659016001,0.0160200021613291,0.0159600730278204,0.0158904609205312,0.0158114499953298,0.0158097761414955,0.0157962439756255,0.0158710255974827,0.0159446090194853,0.0160179233670171
2.7,0.00620277626487641,0.00626685541325809,0.0063288453532912,0.00641482882835441,0.00649763359620709,0.00657857237903654,0.00669274220788358,0.00669319773747922,0.00666023718005235,0.00662618048415851,0.0065999424321447,0.00659990968295234,0.00660142178440336,0.00657372817086105,0.00654518484750682,0.00650957029361935,0.00648454337108244,0.00645612124227239,0.00642440940601511,0.00640235190045544,0.00637729887836029,0.00641966136259166,0.00646213101176318,0.00650490371538328
2.8,0.0032705729236725,0.00330635953196187,0.00334169997528392,0.00338533867008464,0.00342816935617835,0.0034706933788227,0.00352503287381537,0.00351648414008379,0.00350120338484719,0.00348563580263505,0.00347326018620442,0.00347083395051397,0.00346943616519148,0.00345758106404459,0.00344565720523618,0.003430884279703,0.00342066391962781,0.00340930741980147,0.00339683899703327,0.0033824032541336,0.00336654399545883,0.00339568220385102,0.00342472190079577,0.00345378855859369
2.9,0.00247335596939429,0.00249799140518879,0.00252252590918739,0.00254953119955869,0.00257634419940932,0.0026031179075087,0.00263350024222211,0.00262406482700304,0.00261265982183049,0.00260129883514619,0.0025910589552899,0.00258401402890618,0.00257743577964816,0.00256777535453374,0.00255822420895577,0.0025478816586243,0.00253911997283151,0.00253012702733339,0.00252091086603775,0.00251114413706107,0.00250098835459788,0.00252377578547996,0.00254652067299951,0.00256926564401472
3,0.00225702435499965,0.00227783881215375,0.00229862033587903,0.00232019987184049,0.00234170601100134,0.00236319478645945,0.00238583818326861,0.00237546153748643,0.00236457661888781,0.00235384524170251,0.00234361391541384,0.00233453540568604,0.00232572168323546,0.00231605158615911,0.00230654204326852,0.00229689240646077,0.00228788353068319,0.00227892065566378,0.00227000947479132,0.00226102246223332,0.00225201723010739,0.00227214178638201,0.0022922401091933,0.00231232748392163
3.1,0.00225105356906182,0.00227056139457985,0.00229004926131406,0.0023100509112229,0.00232999280648738,0.00234991713745678,0.00237056007757097,0.00235893596895452,0.00234707673933336,0.00233541465286723,0.00232416779277354,0.00231372397005772,0.00230352299178843,0.00229289685663917,0.00228246133778972,0.00227202440527594,0.00226207283594498,0.00225223723056948,0.00224252361129134,0.00223283853966514,0.0022232236105429,0.00224217286113934,0.0022610971094629,0.0022800066098055
3.2,0.00232385276710316,0.00234272092798948,0.00236156446262047,0.00238101316137215,0.00240038379742592,0.00241972668412753,0.00243989334767898,0.0024260952522931,0.00241204017288398,0.00239822555197801,0.00238490118088943,0.00237250796673969,0.0023603979519715,0.00234781854597572,0.00233547025667996,0.00232314003266431,0.00231137244178461,0.00229975240701504,0.00228828812963702,0.00227687600404287,0.00226556189619157,0.0022837579635456,0.00230192863789524,0.00232008498841761
3.3,0.00251260411450441,0.00253118302582602,0.00254974423941475,0.00256908552622132,0.00258832671290632,0.00260754025734182,0.00262779484142239,0.00261036415186861,0.00259259679545177,0.00257512590219824,0.00255829245776938,0.00254266958159145,0.00252740952194486,0.00251153166234296,0.00249594579237555,0.00248035055620648,0.00246549856429723,0.00245082523792578,0.00243634229492174,0.00242188220177947,0.00240752310610923,0.00242527706980109,0.00244299287453293,0.00246068774526475
3.4,0.00275833236606287,0.00277675735648725,0.00279517932857381,0.00281460441149087,0.00283390070658758,0.00285317310856819,0.00287375808924141,0.00285330640805873,0.00283103332086297,0.00280912032148915,0.00278803405024,0.00276851773184824,0.00274946862642451,0.00272960655728163,0.00271011045671733,0.00269054704380416,0.00267196894356609,0.00265360032110272,0.00263545704298914,0.0026180290386811,0.00260064950910465,0.00261804233321891,0.00263537375352915,0.00265267117763758
3.5,0.00321706365807351,0.00323534726256153,0.00325362238012942,0.0032731827526841,0.00329258020273616,0.00331194536065181,0.00333300596112054,0.00331382454470556,0.00328375596842123,0.00325415848709867,0.00322560422187995,0.00319902639037375,0.00317303775013901,0.00314604253930285,0.00311952041130175,0.00309295748861913,0.00306762495411331,0.00304257903541711,0.00301784236189211,0.00299858236752627,0.00297922034142689,0.00299623489831544,0.00301318540860809,0.00303010295889595
3.6,0.00381286320674,0.00383127392295112,0.00384971176632245,0.00386980014973641,0.00388967622530986,0.0039095332282035,0.00393151736050258,0.0039143152418128,0.00387484424608549,0.00383596609051414,0.00379845821423681,0.00376350701855134,0.00372934059507431,0.00369390618193528,0.00365908802649888,0.00362414125200956,0.00359084580828049,0.00355790740828268,0.00352535627054846,0.00350561951137552,0.00348553201932441,0.00350227404201654,0.00351890597808312,0.00353547764818872
3.7,0.00480861102837513,0.00482679098416297,0.00484500454185378,0.0048651040693279,0.00488497463032168,0.00490483599001324,0.00492715355329151,0.00491260215746561,0.00485842197851699,0.00480502568635229,0.0047532698785081,0.0047044624636305,0.00465661295512266,0.00460746350055241,0.00455911075929558,0.00451076674091595,0.00446434075917795,0.0044184397021777,0.00437310575374582,0.00435562262421737,0.00433775039025532,0.00435402232566505,0.00437018747183591,0.00438629608263117
3.8,0.00607881058126821,0.00609737185263256,0.00611598004793126,0.00613702227727154,0.00615775623982362,0.00617847413967923,0.00620233766068309,0.00619048683989879,0.00611690764676279,0.00604444054302271,0.00597412850304241,0.00590773257897564,0.00584259478352633,0.00577568512914598,0.00570981038496605,0.00564390957761828,0.00558055451089179,0.00551787384668765,0.00545592370655723,0.00544063606684501,0.00542474345561975,0.00544097392587053,0.00545705871807166,0.00547306663284027
3.9,0.00787565581246527,0.00789475023974267,0.00791393336022319,0.00793616359326353,0.00795799276909599,0.00797981192233273,0.00800549924289398,0.00799626978505898,0.00791401063364937,0.00781462683019098,0.00771808069183873,0.00762656104251351,0.00753669501945842,0.00744461076245482,0.00735387930446673,0.00726307181325662,0.00717565250566077,0.00708911061524542,0.00701754581137996,0.00700426640746609,0.00699008571787199,0.00700628758195019,0.00702227669958891,0.00703815103321714
4,0.0102974757786905,0.0103169223166383,0.0103365270861301,0.0103596624408887,0.0103823200225954,0.0104049932078107,0.0104320512868029,0.0104251179543194,0.0103439454289447,0.0102169991421232,0.0100853595130538,0.00995974368616392,0.00983623248011575,0.0097102850292098,0.00958609834912973,0.00946614492702687,0.00934622446318332,0.00922750305479981,0.00915498091422889,0.00914365190524059,0.00913107408264974,0.00914727588131935,0.00916318097974295,0.00917892265339935
4.1,0.0133291763848751,0.0133487121504914,0.0133684938764148,0.013392091303586,0.0134151540143706,0.0134382696280055,0.0134659981901024,0.0134608891587133,0.0133843152298902,0.0132359268920511,0.0130606925489085,0.0128923247875437,0.0127265559562802,0.0125587835147961,0.0123933085832123,0.0122441189897045,0.012084504844286,0.0119269293723821,0.0118596812092091,0.0118505042901843,0.0118396187100419,0.0118560624282028,0.0118720921739772,0.0118878886866792
4.2,0.0174367771845359,0.0174556519711153,0.0174748191688867,0.0174964956312422,0.0175177955730316,0.0175392018396173,0.0175634263126099,0.0175587641384166,0.0174869938260441,0.0173458310742699,0.0171146212401547,0.0168893393229774,0.0166670385384484,0.0164676285500537,0.016270504250693,0.0161285237163325,0.0159585393029277,0.0158048572283863,0.0157418031931545,0.0157343911813659,0.0157255415743794,0.015742548279167,0.0157591774293531,0.0157755877870812
4.3,0.0218985404054749,0.0219166121175215,0.0219350846742018,0.0219541046025696,0.0219729886916432,0.0219920800567687,0.0220112512025378,0.0220067670116569,0.0219402087589893,0.0218071031702241,0.0215483871113296,0.0212768064210499,0.0210046811676084,0.0207964466004558,0.0205905546463055,0.0204568946303352,0.0202872966598159,0.0201403539156292,0.0200822248903621,0.0200769834733778,0.0200705168438363,0.0200883977784608,0.0201058674660002,0.0201230804661668
4.4,0.0266249506147421,0.0266410461672271,0.0266575662088441,0.0266719187153619,0.0266865058772825,0.0267013828770718,0.0267127896335469,0.0267070757250535,0.0266453594489618,0.0265203855966485,0.0262594469186374,0.0259535578891712,0.025640584807207,0.0254417219818856,0.0252450744300336,0.0251193648762777,0.0249573936535416,0.0248176637912498,0.024763090805168,0.0247590990407679,0.0247545868785845,0.0247728480264594,0.0247907974782773,0.0248085340385172
4.5,0.0307474488473878,0.0307619132072828,0.0307768089117277,0.0307888208291632,0.0308011560673081,0.030813785360824,0.0308219862794088,0.0308160639623964,0.0307589274517019,0.0306424283318144,0.0303953312501971,0.0301035140836999,0.0298044145617514,0.0296169439654339,0.029431613617034,0.0293141655093954,0.0291617398402118,0.0290305834990671,0.0289796819878666,0.0289759660429303,0.0289719133677269,0.028988926877974,0.0290056426094544,0.0290221474363772
4.6,0.0342692776659464,0.0342825157376077,0.034296114024541,0.0343063955875806,0.0343170643762009,0.0343279904837013,0.0343340161873462,0.0343284210273222,0.0342766067747057,0.0341698333674296,0.033939485884081,0.0336654280070327,0.0333841122476496,0.0332100952977357,0.0330380587503597,0.032930081531135,0.0327887818063495,0.0326674898454042,0.0326207798085058,0.0326177340110134,0.0326146501614525,0.0326308071553958,0.0326467479420644,0.0326625270387493
4.7,0.0373416187691716,0.0373540448753542,0.037366745187372,0.0373759089986781,0.0373854953696174,0.0373952907098156,0.0374000091205786,0.037395245600393,0.0373492564863945,0.0372530023667466,0.0370413036413634,0.0367875261052694,0.0365266805940198,0.0363675563633322,0.0362102181459851,0.036112554762495,0.0359835603028932,0.0358731248735437,0.0358311388943732,0.035829111182583,0.0358273194219188,0.0358428909315542,0.0358583338483185,0.0358736701759341
4.8,0.0395672872518752,0.0395795026784434,0.0395919808012989,0.0396009352548594,0.0396103177882138,0.0396199018858769,0.0396244513902231,0.0396212587633102,0.0395815299704452,0.0394964714316132,0.0393055581679501,0.0390752726908895,0.0388383858793817,0.0386959515969128,0.0385551542211294,0.0384688194440537,0.038353812003982,0.0382557223194519,0.0382195200169685,0.0382191107300151,0.0382189260638969,0.0382342463991965,0.0382494323285006,0.0382645076610705
4.9,0.0413056356284162,0.0413171929946882,0.0413289320467761,0.0413371749197752,0.0413458631527883,0.0413547109406511,0.041358697928784,0.0413565023989444,0.0413223912280753,0.0412477899361585,0.0410769788017124,0.0408695462998626,0.0406558914827293,0.0405290320731142,0.0404036037165349,0.0403275918083863,0.0402253260752652,0.0401383485232838,0.0401068188719982,0.0401073874908835,0.0401083975910561,0.0401231229527768,0.0401377967294801,0.0401524148839048
5,0.0425774700740419,0.0425889539829436,0.042600604154059,0.0426091291331038,0.0426180587621171,0.0426271307965925,0.0426318548107923,0.0426313201753282,0.0426028929162747,0.0425387084379606,0.0423883726024461,0.0422048750854145,0.04201571554992,0.0419049791522642,0.0417955218693246,0.0417300912745074,0.0416412904695462,0.0415660912445829,0.0415399379420094,0.0415418998250163,0.0415442161061992,0.0415585373077316,0.0415727972036644,0.0415869981885585
5.1,0.0431693374697555,0.0431805494756855,0.0431918478187999,0.0432001596982765,0.0432088791551286,0.0432176974364436,0.0432224810656968,0.0432230755450785,0.0431995988818035,0.0431446103367428,0.0430125812114338,0.0428503147528048,0.0426828107873096,0.0425860299080672,0.0424903394644917,0.0424340067116349,0.0423565703187315,0.0422912388051948,0.0422692398512886,0.0422722262325205,0.0422757638240311,0.0422898031344144,0.0423038630807132,0.0423179196680178
5.2,0.0434871672980035,0.0434983335282277,0.0435095205903207,0.0435178713604311,0.0435266280193417,0.0435354468731168,0.0435405359688994,0.0435424129971723,0.043523791738928,0.043477704145013,0.0433634219097612,0.043221825829233,0.0430754464195798,0.0429922446207748,0.0429099636516156,0.0428624999700507,0.0427961724338827,0.0427405063961804,0.0427227064127214,0.0427268690864066,0.0427317290548063,0.0427456731306839,0.0427597011441948,0.0427737692286724
5.3,0.0430864376217499,0.0430979139556572,0.0431094005567757,0.0431183848324314,0.043127741350628,0.0431371489371766,0.0431432911669007,0.0431467130309686,0.0431324241929539,0.0430941899108487,0.0429959433882117,0.0428734628126219,0.0427467229266153,0.0426759170092473,0.0426059195020612,0.0425664722209869,0.042510455620532,0.0424637829520106,0.042450155108095,0.0424556215289614,0.0424617125878163,0.0424756871835765,0.0424897382959284,0.0425038275316877
5.4,0.0423440716728821,0.0423554124554005,0.0423666970616051,0.0423757470892662,0.0423851529021167,0.0423945726184847,0.0424011911488849,0.0424055575046632,0.0423948929762081,0.0423635225764032,0.042279632164282,0.0421742185652182,0.0420649221864718,0.0420047977026909,0.0419453233650451,0.0419126287006915,0.0418652419575313,0.0418259940224253,0.0418153769217296,0.0418215216953784,0.0418284303477839,0.0418421161526177,0.0418559480575844,0.0418698664761867
5.5,0.0411504656153707,0.0411620808147603,0.0411736301478606,0.0411834510794521,0.0411935666450412,0.04120368265628,0.0412116745378002,0.0412173935231176,0.041210097359186,0.0411849557059601,0.0411142575089389,0.0410249436566494,0.0409322112690084,0.0408821608474867,0.040832657736372,0.0408063010492896,0.0407672937139334,0.0407352998252929,0.040727963045662,0.0407350074303232,0.0407427057832396,0.0407562099774369,0.0407698520356501,0.0407835794148863
5.6,0.0393778970305275,0.0393893475741824,0.0394006660989218,0.0394106421684642,0.0394208730586932,0.0394310653291366,0.0394397429954866,0.0394461417115607,0.0394413315467584,0.0394210661779545,0.0393610253730309,0.0392846675916255,0.0392051697007911,0.0391628284223961,0.0391208894249392,0.0390992231282797,0.0390663620916717,0.0390395821894277,0.0390341610308194,0.039041451413285,0.0390495198632701,0.0390625775422644,0.039075845883988,0.0390892503591123
5.7,0.037358233856976,0.0373699719393552,0.0373815712682142,0.0373923717756229,0.0374033533651974,0.0374142837014368,0.0374244180064797,0.0374319788531185,0.0374297120345533,0.037414174498721,0.0373643845122241,0.0373007569576228,0.037234370297736,0.0371997894141065,0.0371655217667493,0.0371486434505032,0.0371222360262125,0.0371010149827648,0.0370980793734689,0.0371060042083162,0.0371145915522557,0.0371274244520669,0.0371404603732568,0.0371536311218136
5.8,0.0347628560114726,0.0347741362365151,0.0347852183377845,0.0347959301483689,0.0348067721587875,0.0348175309178343,0.0348281800190282,0.0348359069134574,0.0348349492885852,0.034822372822586,0.0347796672118725,0.0347249163837243,0.0346676093364934,0.0346379730082141,0.0346085308316372,0.0345944346518498,0.0345718498803679,0.034553778469289,0.0345516838041263,0.0345593118211182,0.0345676943298025,0.0345797504243843,0.0345920693663503,0.0346045648596507
5.9,0.0320216538051055,0.0320326919471032,0.0320435191679454,0.0320545882806215,0.0320657066633714,0.0320767405318396,0.0320885421386726,0.0320967127733017,0.0320970685510786,0.0320873133153546,0.0320513405208385,0.0320052470835607,0.0319568932094514,0.0319322385049189,0.0319077034496409,0.0318964714285141,0.0318778918645602,0.0318631896023206,0.0318623267141305,0.0318699225179346,0.0318781975347674,0.0318896301149078,0.0319013282424785,0.0319132081090157
6,0.0291880368539668,0.0291986593574038,0.029209095738061,0.0292209708248636,0.0292327431673627,0.0292445036743903,0.029258724800025,0.0292674026959492,0.0292691226883849,0.0292621035413011,0.0292324087690009,0.0291945418569969,0.0291548118432043,0.0291350817148343,0.029115409507108,0.029107167334195,0.0290923126819727,0.0290808012855584,0.0290812481760569,0.029089068353847,0.0290975349788542,0.0291087236562432,0.0291201953552272,0.0291318671909227
6.1,0.0271902560104119,0.027201768044915,0.0272132190784287,0.0272269999171426,0.0272405238675495,0.0272540639728453,0.0272709378120909,0.0272814575979225,0.0272846316667412,0.0272802078142405,0.0272567835193863,0.0272277739977633,0.0271973047384777,0.0271825981825333,0.0271679302831053,0.0271625052081402,0.0271524997356585,0.0271451835581634,0.0271480415534086,0.0271565716071188,0.0271651728453446,0.0271760722159233,0.0271871509768737,0.0271983785835666
6.2,0.0257226401394834,0.0257351308017735,0.025747659203895,0.0257630073109936,0.0257779887857832,0.0257929562882181,0.0258115204381625,0.0258238240424963,0.0258280939272595,0.025825776719748,0.0258079105635816,0.02578690178055,0.0257646780108075,0.0257540475458756,0.0257434054006866,0.0257400021795353,0.0257342515309274,0.0257305347013045,0.025735341874277,0.0257442606936382,0.0257527112992735,0.0257630456462086,0.0257734927083605,0.0257840643513378
6.3,0.0251176840548063,0.0251301145276971,0.0251425962876018,0.0251577908963599,0.0251726397186459,0.0251874626092402,0.0252056619935433,0.0252182243827206,0.0252231516451351,0.0252223111472086,0.0252081552622557,0.0251917915985184,0.0251743055751022,0.0251662117457485,0.0251580664887789,0.0251560439153801,0.0251525047417106,0.0251506390631158,0.0251561279871353,0.0251650300158747,0.0251734114824969,0.0251833972379771,0.0251935018502654,0.0252037399282664
