"timestep","surface_agents"
512,77.75
513,78.55
514,79.25
515,80.2
516,80.6
517,80.8
518,81
519,81.05
520,81.55
521,81.9
522,82.15
523,82.1
524,82.15
525,82.65
526,83.55
527,83.8
528,84.65
529,84.45
530,84.35
531,84.7
532,84.3
533,85
534,85.9
535,86.25
536,86.2
537,86.7
538,86.8
539,87.4
540,88.1
541,87.8
542,88.55
543,89.3
544,89.75
545,90.2
546,90.85
547,91.75
548,91.65
549,92.05
550,92.05
551,92.8
552,93.05
553,93.65
554,93.15
555,93.2
556,93.7
557,94.1
558,95.1
559,95.2
560,95.55
561,95.7
562,96.15
563,96.15
564,96.3
565,96.5
566,96.2
567,97
568,97.55
569,98.3
570,97.95
571,98.85
572,99.35
573,99.85
574,100.25
575,101.2
576,101.85
577,101.7
578,102.5
579,102.6
580,102.75
581,104.65
582,105.75
583,105.95
584,106.2
585,107.15
586,108.15
587,107.85
588,109.35
589,109.4
590,110
591,110.65
592,110.55
593,111
594,111.9
595,112.8
596,112.8
597,113.15
598,114.15
599,115.05
600,115.1
601,115.85
602,116.3
603,117.7
604,117.3
605,118.8
606,119.9
607,120.3
608,120.05
609,120.05
610,120.5
611,120.45
612,121.75
613,122.75
614,123.5
615,123.95
616,124.35
617,125.25
618,124.55
619,125.05
620,125.5
621,125.95
622,126.35
623,127.55
624,127.4
625,127.35
626,127.5
627,128.4
628,128.9
629,130
630,129.85
631,129.45
632,130.45
633,131.35
634,131.65
635,133.05
636,134.2
637,134.85
638,135.65
639,136.75
640,138.1
641,138.8
642,140.25
643,141.05
644,142.1
645,141.55
646,142.3
647,141.75
648,141.75
649,142.7
650,143.6
651,144.1
652,145.65
653,146.6
654,146.85
655,147.05
656,148.3
657,148
658,148.2
659,150.2
660,149.4
661,150.3
662,150.75
663,151.4
664,152.2
665,154.15
666,153.55
667,154.6
668,155.4
669,155.95
670,156.25
671,156.55
672,157.2
673,158.85
674,159.2
675,160.05
676,161.3
677,161.8
678,163.1
679,163.8
680,163.9
681,164.2
682,164.4
683,165.35
684,165.75
685,166.05
686,165.75
687,167.25
688,168.05
689,169
690,168.95
691,171.05
692,170.1
693,171.2
694,172.15
695,172.3
696,173.2
697,173.3
698,173.85
699,175.9
700,176.6
701,177.8
702,178.65
703,179.1
704,179
705,179.6
706,180.75
707,181.4
708,182.1
709,183.1
710,184.95
711,185.25
712,186.9
713,186.5
714,187.55
715,187.55
716,188.35
717,188.9
718,189.65
719,191.45
720,192.85
721,192.35
722,191.6
723,192.6
724,192.75
725,192.25
726,192.15
727,192.8
728,192.35
729,192
730,192.9
731,191.85
732,191.55
733,192.05
734,191.45
735,191.75
736,192.3
737,192.15
738,193.1
739,192.75
740,191.85
741,191.8
742,192
743,191.7
744,193.2
745,192.25
746,192.45
747,191.95
748,191.75
749,192.55
750,193.4
751,193.65
752,193.55
753,193.9
754,194.45
755,194.3
756,194.05
757,194.85
758,195.5
759,195
760,195.05
761,194.45
762,194.6
763,194.75
764,194.4
765,194.2
766,195.55
767,195.4
768,195.55
769,195.85
770,195.45
771,195.3
772,195.15
773,194.65
774,194.35
775,194.35
776,194.7
777,194.1
778,195.1
779,194.6
780,194.05
781,193.25
782,191.45
783,189.6
784,188.8
785,188.6
786,187.8
787,186.25
788,185.25
789,184.65
790,184.05
791,183.15
792,182.05
793,180.95
794,179.35
795,179.2
796,177.6
797,176.65
798,175.95
799,174.35
800,173.1
801,172.65
802,171.8
803,171.25
804,171
805,170.2
806,169.45
807,169
808,167.4
809,167.55
810,167.15
811,166.35
812,165.4
813,165.3
814,164
815,162.7
816,161.5
817,161.1
818,160.95
819,159.65
820,158.9
821,158.8
822,158.9
823,157
824,157.25
825,156.2
826,155.3
827,155.35
828,154.35
829,153.5
830,152.85
831,152.2
832,150.8
833,150.25
834,149.65
835,150
836,149.25
837,148.75
838,147.95
839,146.65
840,146.6
841,145.65
842,144.95
843,144
844,143.1
845,142.1
846,141.05
847,140.3
848,139.15
849,137.6
850,137.05
851,137.35
852,134.25
853,134.2
854,133.15
855,131.95
856,131.4
857,129.6
858,129.2
859,128.2
860,127.5
861,126.85
862,125.6
863,124.7
864,124.2
865,123.6
866,122.7
867,121.75
868,121.65
869,120.65
870,120
871,119.2
872,119.6
873,118
874,118.05
875,116.9
876,116.55
877,116.2
878,115.75
879,114.9
880,113.85
881,113.7
882,112.85
883,111.6
884,111.05
885,110
886,109.25
887,108.65
888,107.5
889,107
890,107.15
891,106.45
892,105.25
893,104.55
894,103.1
895,102.85
896,101.6
897,101
898,100.35
899,99.95
900,99.45
901,98.5
902,97.9
903,96.15
904,95.5
905,95
906,94.05
907,93.5
908,92.1
909,91.3
910,90.95
911,90.6
912,90.05
913,89.45
914,88.45
915,87.7
916,86.85
917,85.75
918,84.35
919,84.15
920,83.45
921,82.9
922,82.05
923,81.6
924,81
925,80.1
926,80
927,78.95
928,78.7
929,77.6
930,76.8
931,76.3
932,75.4
933,75
934,74.35
935,73.7
936,73.2
937,72.4
938,71.75
939,71.7
940,70.75
941,70.75
942,69.35
943,68.8
944,67.85
945,67.85
946,67.35
947,66.75
948,65.85
949,65.3
950,65.05
951,64.4
952,64.1
953,62.85
954,62.55
955,61.45
956,61
957,59.65
958,59.85
959,59.25
960,59.35
961,58.55
962,57.95
963,57.75
964,57.4
965,57
966,56.3
967,56.25
968,56.1
969,55.55
970,55.15
971,54.85
972,54.35
973,53.75
974,53.6
975,53.4
976,52.8
977,52.8
978,52.45
979,51.9
980,51.25
981,50.85
982,50.6
983,50.1
984,49.75
985,49.3
986,49.2
987,48.6
988,48.1
989,47.3
990,47.1
991,46.8
992,46.35
993,45.9
994,45.95
995,45.55
996,45.15
997,45.2
998,44.9
999,44.4
1000,44.45
1001,43.8
1002,43.4
1003,43.45
1004,42.85
1005,42.8
1006,42.15
1007,41.35
1008,41.25
1009,40.85
1010,40.7
1011,39.85
1012,40
1013,39.65
1014,39.1
1015,38.9
1016,38.5
1017,38.15
1018,37.4
1019,37.45
1020,37.05
1021,36.3
1022,36.6
1023,35.95
1024,35.95
1025,35.35
1026,35.25
1027,35.1
1028,34.55
1029,34.55
1030,34.2
1031,33.9
1032,33.6
1033,33.6
1034,33.3
1035,33.15
1036,32.65
1037,32.45
1038,32.15
1039,31.9
1040,31.5
1041,31.1
1042,30.85
1043,30.5
1044,30.25
1045,29.9
1046,29.65
1047,29.6
1048,29
1049,29.25
1050,28.95
1051,28.75
1052,28.8
1053,28.6
1054,28.3
1055,27.7
1056,27.45
1057,27.6
1058,27.3
1059,27.45
1060,27.3
1061,26.75
1062,26.75
1063,26.7
1064,26
1065,25.6
1066,25.6
1067,25.4
1068,24.75
1069,24.85
1070,24.9
1071,24.5
1072,24.3
1073,24.15
1074,23.8
1075,23.5
1076,23.35
1077,22.9
1078,22.85
1079,22.05
1080,21.75
1081,22.05
1082,21.9
1083,21.65
1084,21.55
1085,21.6
1086,21.2
1087,21.2
1088,21.1
1089,21.05
1090,20.85
1091,20.85
1092,20.65
1093,20.45
1094,20.3
1095,20.1
1096,19.8
1097,19.5
1098,19.25
1099,19
1100,19.2
1101,19.1
1102,19
1103,18.8
1104,18.35
1105,18.25
1106,17.95
1107,17.95
1108,17.95
1109,17.8
1110,17.2
1111,17.3
1112,17.2
1113,16.85
1114,17.05
1115,16.65
1116,16.55
1117,16.45
1118,16.3
1119,16.05
1120,15.9
1121,15.6
1122,15.65
1123,15.55
1124,15.5
1125,15.25
1126,15.05
1127,15
1128,14.9
1129,14.65
1130,14.65
1131,14.55
1132,14.45
1133,14.4
1134,14.3
1135,14.05
1136,13.75
1137,13.7
1138,13.7
1139,13.6
1140,13.45
1141,13.3
1142,13.3
1143,12.95
1144,12.65
1145,12.9
1146,12.65
1147,12.8
1148,12.55
1149,12.45
1150,12.55
1151,12.5
1152,12.35
1153,12.35
1154,12.05
1155,11.9
1156,11.95
1157,11.8
1158,11.55
1159,11.35
1160,11.3
1161,11.25
1162,10.85
1163,11.05
1164,10.9
1165,11
1166,11
1167,10.9
1168,10.7
1169,10.5
1170,10.35
1171,10.35
1172,10.2
1173,10.15
1174,10.05
1175,10.05
1176,10.05
1177,10.15
1178,10.15
1179,10.1
1180,10.05
1181,9.8
1182,9.9
1183,9.65
1184,9.65
1185,9.5
1186,9.25
1187,9.2
1188,9.3
1189,9.2
1190,9.15
1191,8.7
1192,8.45
1193,8.45
1194,8.35
1195,8.5
1196,8.4
1197,8.35
1198,8.25
1199,8.3
1200,8.05
1201,7.95
1202,8
1203,8.05
1204,8.15
1205,8.05
1206,8.05
1207,7.95
1208,7.9
1209,8
1210,7.85
1211,7.8
1212,7.75
1213,7.6
1214,7.55
1215,7.65
1216,7.4
1217,7.35
1218,7.3
1219,7.25
1220,7.25
1221,7.25
1222,7.2
1223,7.4
1224,7.1
1225,7.05
1226,7
1227,7
1228,6.95
1229,6.9
1230,6.9
1231,6.8
1232,6.8
1233,6.8
1234,6.7
1235,6.55
1236,6.8
1237,6.7
1238,6.65
1239,6.6
1240,6.65
1241,6.6
1242,6.55
1243,6.45
1244,6.55
1245,6.4
1246,6.35
1247,6.25
1248,6.2
1249,6.2
1250,6.2
1251,6.25
1252,6.15
1253,6.15
1254,6.15
1255,6.1
1256,6.1
1257,6
1258,5.75
1259,5.7
1260,5.6
1261,5.7
1262,5.5
1263,5.55
1264,5.3
1265,5.15
1266,5.2
1267,5.05
1268,5.15
1269,5.1
1270,5
1271,5.05
1272,5
1273,5.05
1274,4.85
1275,4.8
1276,4.65
1277,4.9
1278,4.75
1279,4.85
1280,4.85
1281,4.8
1282,4.75
1283,4.8
1284,4.7
1285,4.7
1286,4.7
1287,4.65
1288,4.7
1289,4.6
1290,4.65
1291,4.7
1292,4.55
1293,4.55
1294,4.6
1295,4.5
1296,4.55
1297,4.35
1298,4.25
1299,4.25
1300,4.2
1301,4.05
1302,3.95
1303,3.8
1304,3.95
1305,3.85
1306,3.75
1307,3.75
1308,3.6
1309,3.55
1310,3.6
1311,3.55
1312,3.45
1313,3.4
1314,3.45
1315,3.45
1316,3.4
1317,3.25
1318,3.15
1319,3.05
1320,3.1
1321,2.95
1322,2.9
1323,2.9
1324,2.95
1325,2.95
1326,2.85
1327,2.9
1328,2.85
1329,2.9
1330,2.85
1331,2.8
1332,2.85
1333,2.75
1334,2.85
1335,2.65
1336,2.7
1337,2.75
1338,2.75
1339,2.75
1340,2.75
1341,2.65
1342,2.7
1343,2.7
1344,2.7
1345,2.55
1346,2.75
1347,2.65
1348,2.55
1349,2.6
1350,2.55
1351,2.65
1352,2.6
1353,2.55
1354,2.55
1355,2.55
1356,2.5
1357,2.55
1358,2.45
1359,2.6
1360,2.6
1361,2.6
1362,2.65
1363,2.5
1364,2.45
1365,2.45
1366,2.45
1367,2.45
1368,2.55
1369,2.45
1370,2.5
1371,2.5
1372,2.35
1373,2.35
1374,2.3
1375,2.4
1376,2.3
1377,2.3
1378,2.3
1379,2.3
1380,2.3
1381,2.3
1382,2.3
1383,2.3
1384,2.3
1385,2.25
1386,2.3
1387,2.25
1388,2.3
1389,2.15
1390,2.3
1391,2.25
1392,2.1
1393,2.15
1394,2.1
1395,2.05
1396,2.2
1397,2.25
1398,2.15
1399,2.05
1400,2
1401,2.05
1402,2.05
1403,2.05
1404,1.9
1405,1.95
1406,2
1407,1.85
1408,2
1409,2
1410,2
1411,2
1412,1.95
1413,2
1414,2
1415,1.95
1416,1.9
1417,1.95
1418,1.95
1419,1.9
1420,1.95
1421,1.85
1422,1.85
1423,1.9
1424,1.85
1425,1.9
1426,1.8
1427,1.75
1428,1.8
1429,1.85
1430,1.8
1431,1.8
1432,1.8
1433,1.8
1434,1.75
1435,1.7
1436,1.7
1437,1.65
1438,1.6
1439,1.6
1440,1.65
1441,1.6
1442,1.65
1443,1.65
1444,1.65
1445,1.65
1446,1.65
1447,1.6
1448,1.5
1449,1.6
1450,1.6
1451,1.5
1452,1.55
1453,1.5
1454,1.55
1455,1.5
1456,1.4
1457,1.3
1458,1.4
1459,1.35
1460,1.35
1461,1.3
1462,1.35
1463,1.35
1464,1.4
1465,1.35
1466,1.4
1467,1.35
1468,1.3
1469,1.25
1470,1.3
1471,1.35
1472,1.3
1473,1.3
1474,1.3
1475,1.3
1476,1.3
1477,1.2
1478,1.25
1479,1.15
1480,1.25
1481,1.15
1482,1.2
1483,1.25
1484,1.1
1485,1.15
1486,1.2
1487,1.25
1488,1.3
1489,1.3
1490,1.3
1491,1.25
1492,1.25
1493,1.25
1494,1.25
1495,1.25
1496,1.25
1497,1.2
1498,1.25
1499,1.2
1500,1.2
1501,1.2
1502,1.15
1503,1.15
1504,1.15
1505,1.15
1506,1.1
1507,1.15
1508,1.1
1509,1.05
1510,1.1
1511,1.05
1512,1.05
1513,1
1514,0.95
1515,0.95
1516,0.95
1517,1
1518,1.05
1519,1
1520,1
1521,1
1522,1
1523,1.1
1524,1.1
1525,1
1526,1.05
1527,1.05
1528,1.05
1529,1.05
1530,1.05
1531,1.05
1532,1
1533,1
1534,1
1535,0.95
1536,1.05
1537,1.05
1538,1.05
1539,1.05
1540,1.05
1541,1
1542,1.05
1543,0.95
1544,0.95
1545,0.95
1546,0.95
1547,0.9
1548,0.95
1549,0.95
1550,0.95
1551,1
1552,1
1553,1
1554,0.95
1555,1
1556,1
1557,0.95
1558,1.05
1559,1.05
1560,0.9
1561,0.95
1562,0.95
1563,0.95
1564,1
1565,0.95
1566,1
1567,1
1568,1.05
1569,1.05
1570,1
1571,0.95
1572,1.1
1573,1.15
1574,1.1
1575,1.05
1576,1.05
1577,1.05
1578,1
1579,0.95
1580,0.95
1581,0.9
1582,0.9
1583,0.9
1584,0.95
1585,0.9
1586,0.85
1587,0.9
1588,0.9
1589,0.9
1590,0.8
1591,0.85
1592,0.85
1593,0.85
1594,0.85
1595,0.9
1596,0.9
1597,0.9
1598,0.9
1599,0.85
1600,0.85
1601,0.8
1602,0.75
1603,0.7
1604,0.75
1605,0.85
1606,0.8
1607,0.8
1608,0.8
1609,0.75
1610,0.7
1611,0.75
1612,0.7
1613,0.75
1614,0.75
1615,0.7
1616,0.75
1617,0.8
1618,0.75
1619,0.75
1620,0.85
1621,0.9
1622,0.9
1623,0.9
1624,0.95
1625,0.9
1626,0.85
1627,0.9
1628,0.9
1629,0.85
1630,0.9
1631,0.85
1632,0.75
1633,0.9
1634,0.9
1635,0.85
1636,0.9
1637,0.9
1638,0.9
1639,0.9
1640,0.9
1641,0.85
1642,0.9
1643,0.8
1644,0.8
1645,0.8
1646,0.75
1647,0.8
1648,0.7
1649,0.7
1650,0.8
1651,0.75
1652,0.8
1653,0.85
1654,0.9
1655,0.95
1656,0.95
1657,0.95
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,0.95
1665,1.05
1666,1.05
1667,1.05
1668,1.05
1669,1.05
1670,1.05
1671,1.15
1672,1.1
1673,1.1
1674,1.15
1675,1.05
1676,1.1
1677,1.2
1678,1.2
1679,1.2
1680,1.2
1681,1.2
1682,1.2
1683,1.2
1684,1.15
1685,1.2
1686,1.2
1687,1.15
1688,1.3
1689,1.25
1690,1.25
1691,1.3
1692,1.25
1693,1.2
1694,1.2
1695,1.25
1696,1.25
1697,1.25
1698,1.3
1699,1.2
1700,1.3
1701,1.25
1702,1.35
1703,1.35
1704,1.3
1705,1.3
1706,1.25
1707,1.2
1708,1.2
1709,1.25
1710,1.25
1711,1.25
1712,1.2
1713,1.25
1714,1.3
1715,1.25
1716,1.25
1717,1.4
1718,1.4
1719,1.4
1720,1.35
1721,1.45
1722,1.45
1723,1.45
1724,1.25
1725,1.35
1726,1.35
1727,1.2
1728,1.25
1729,1.25
1730,1.2
1731,1.25
1732,1.2
1733,1.3
1734,1.25
1735,1.2
1736,1.25
1737,1.15
1738,1.15
1739,1.1
1740,1
1741,0.95
1742,0.95
1743,0.95
1744,1
1745,1
1746,0.95
1747,0.95
1748,1.05
1749,1.05
1750,1.1
1751,1.05
1752,1.05
1753,1.05
1754,1.15
1755,1.15
1756,1.15
1757,1.15
1758,1.15
1759,1.2
1760,1.2
1761,1.2
1762,1.2
1763,1.25
1764,1.3
1765,1.3
1766,1.35
1767,1.4
1768,1.4
1769,1.45
1770,1.5
1771,1.45
1772,1.5
1773,1.35
1774,1.4
1775,1.35
1776,1.25
1777,1.3
1778,1.25
1779,1.25
1780,1.2
1781,1.25
1782,1.25
1783,1.25
1784,1.25
1785,1.25
1786,1.2
1787,1.1
1788,1.1
1789,1.1
1790,1.15
1791,1.15
1792,1.1
1793,1.25
1794,1.35
1795,1.35
1796,1.3
1797,1.4
1798,1.4
1799,1.35
1800,1.25
1801,1.25
1802,1.2
1803,1.2
1804,1.2
1805,1.2
1806,1.2
1807,1.1
1808,1.1
1809,1.1
1810,1.1
1811,1.1
1812,0.95
1813,0.9
1814,0.9
1815,0.9
1816,0.9
1817,1
1818,1.05
1819,1
1820,1
1821,1.05
1822,1.05
1823,1.05
1824,1.1
1825,0.95
1826,0.9
1827,1
1828,1
1829,1.1
1830,1
1831,1
1832,0.95
1833,1
1834,1
1835,1
1836,0.95
1837,1
1838,1.05
1839,1.05
1840,1
1841,1
1842,1
1843,1.05
1844,1.1
1845,1.1
1846,1.05
1847,1.15
1848,1.15
1849,1.15
1850,1.15
1851,1.15
1852,1.15
1853,1.15
1854,1.15
1855,1.15
1856,1.15
1857,1.15
1858,1.1
1859,1.1
1860,1
1861,0.95
1862,1.05
1863,1.05
1864,1
1865,1
1866,1.05
1867,1.05
1868,1.05
1869,1.05
1870,1.05
1871,1.05
1872,1
1873,1.05
1874,1.05
1875,1.05
1876,0.95
1877,1
1878,1.05
1879,1.15
1880,1.1
1881,1.1
1882,1.1
1883,1.15
1884,1.2
1885,1.3
1886,1.3
1887,1.25
1888,1.25
1889,1.2
1890,1.2
1891,1.2
1892,1.2
1893,1.2
1894,1.2
1895,1.2
1896,1.25
1897,1.25
1898,1.2
1899,1.25
1900,1.35
1901,1.35
1902,1.35
1903,1.35
1904,1.25
1905,1.25
1906,1.25
1907,1.2
1908,1.15
1909,1.2
1910,1.25
1911,1.25
1912,1.25
1913,1.25
1914,1.15
1915,1.1
1916,1.1
1917,1.05
1918,1
1919,1
1920,1.1
1921,1
1922,0.95
1923,1.05
1924,1
1925,1
1926,1
1927,1.05
1928,1.05
1929,1.05
1930,1
1931,1
1932,0.95
1933,0.95
1934,1.05
1935,1.05
1936,1.1
1937,1.1
1938,1.05
1939,1.05
1940,1.05
1941,1.1
1942,1.1
1943,1.15
1944,1.15
1945,1.15
1946,1.2
1947,1.15
1948,1.15
1949,1.1
1950,1.05
1951,1.05
1952,1
1953,0.9
1954,0.85
1955,0.95
1956,0.9
1957,1
1958,0.9
1959,0.9
1960,0.9
1961,0.85
1962,1.05
1963,1.1
1964,1.1
1965,1.15
1966,1.15
1967,1.15
1968,1.2
1969,1.2
1970,1.2
1971,1.2
1972,1.25
1973,1.25
1974,1.2
1975,1.2
1976,1.25
1977,1.2
1978,1.35
1979,1.25
1980,1.25
1981,1.35
1982,1.4
1983,1.35
1984,1.35
1985,1.35
1986,1.35
1987,1.35
1988,1.3
1989,1.3
1990,1.3
1991,1.3
1992,1.3
1993,1.3
1994,1.3
1995,1.3
1996,1.4
1997,1.45
1998,1.45
1999,1.35
2000,1.4
2001,1.5
2002,1.45
2003,1.4
2004,1.4
2005,1.45
2006,1.5
2007,1.45
2008,1.55
2009,1.6
2010,1.55
2011,1.65
2012,1.7
2013,1.65
2014,1.7
2015,1.7
2016,1.7
2017,1.7
2018,1.7
2019,1.75
2020,1.75
2021,1.75
2022,1.75
2023,1.7
2024,1.7
2025,1.8
2026,1.8
2027,1.65
2028,1.75
2029,1.8
2030,1.8
2031,1.9
2032,1.85
2033,1.7
2034,1.95
2035,1.9
2036,2
2037,2.05
2038,2.1
2039,2.05
2040,2.05
2041,2
2042,1.95
2043,1.9
2044,1.75
2045,1.9
2046,1.9
2047,1.85
2048,1.75
2049,1.8
2050,1.8
2051,1.9
2052,1.95
2053,1.85
2054,2
2055,1.9
2056,1.95
2057,2.05
2058,2
2059,2.1
2060,2.1
2061,2.1
2062,2.1
2063,2.1
2064,2
2065,2.15
2066,2.25
2067,2.4
2068,2.4
2069,2.4
2070,2.35
2071,2.4
2072,2.5
2073,2.5
2074,2.45
2075,2.5
2076,2.5
2077,2.4
2078,2.4
2079,2.25
2080,2.35
2081,2.4
2082,2.4
2083,2.4
2084,2.5
2085,2.4
2086,2.4
2087,2.4
2088,2.3
2089,2.4
2090,2.45
2091,2.45
2092,2.45
2093,2.3
2094,2.45
2095,2.45
2096,2.6
2097,2.65
2098,2.8
2099,2.75
2100,2.75
2101,2.7
2102,2.85
2103,2.75
2104,2.7
2105,2.8
2106,2.9
2107,2.9
2108,3
2109,2.95
2110,3
2111,3.2
2112,3.2
2113,3.15
2114,3.3
2115,3.3
2116,3.45
2117,3.3
2118,3.25
2119,3.3
2120,3.5
2121,3.6
2122,3.55
2123,3.7
2124,3.7
2125,3.7
2126,3.65
2127,3.55
2128,3.7
2129,3.6
2130,3.8
2131,3.75
2132,3.85
2133,3.75
2134,3.65
2135,3.75
2136,3.95
2137,4.15
2138,4
2139,4
2140,4.15
2141,4.1
2142,4.1
2143,4.15
2144,4.15
2145,4.1
2146,4.05
2147,4.2
2148,4.1
2149,4.2
2150,4.25
2151,4.25
2152,4.25
2153,4.4
2154,4.35
2155,4.25
2156,4.25
2157,4.35
2158,4.4
2159,4.45
2160,4.4
2161,4.4
2162,4.4
2163,4.45
2164,4.5
2165,4.45
2166,4.5
2167,4.5
2168,4.5
2169,4.65
2170,4.7
2171,4.7
2172,4.7
2173,4.7
2174,4.85
2175,4.9
2176,4.9
2177,4.8
2178,4.75
2179,4.85
2180,4.85
